k,h,E,F,M_x,M_z
-2.0606060606060606j,0.030303030303030304,0.0,2.2432661751857012e-32,(0.009900694327344535+2.9417546459906816e-19j),(-7.666670871211953e-18+2.489675787675932e-18j)
-2.090909090909091j,0.030303030303030304,0.0,1.1729291470960203e-31,(0.00980363225935853+5.3621134189691875e-20j),(-3.0391012703324944e-17-5.779357333928574e-19j)
-2.121212121212121j,0.030303030303030304,0.0,1.4211339199365428e-32,(0.0097084548583559+6.855006640108011e-21j),(-5.908591873859625e-17+1.0513120659169436e-18j)
-2.1515151515151514j,0.030303030303030304,0.0,9.604818828933284e-33,(0.00961510775729379+3.6799457905949873e-19j),(-1.1128581052379903e-16-1.4186421029163137e-18j)
-2.1818181818181817j,0.030303030303030304,0.0,5.355403331914396e-32,(0.009523538660483947+5.363330041831527e-19j),(-1.8127076597825627e-17+1.4667980239608207e-18j)
-2.2121212121212124j,0.030303030303030304,0.0,5.395334900599937e-32,(0.009433697245866705-6.703736947525878e-19j),(-7.31914564901676e-17+1.0755614780403565e-18j)
-2.2424242424242427j,0.030303030303030304,0.0,2.550287992382639e-32,(0.009345535072764281-3.235823872588596e-19j),(3.1875316427817764e-17+1.8856911213327904e-18j)
-2.272727272727273j,0.030303030303030304,0.0,2.005610922662637e-32,(0.009259005494761859-1.7326937409088059e-19j),(-5.555478425386474e-17-1.7193575122257246e-19j)
-2.303030303030303j,0.030303030303030304,0.0,3.158108738290609e-32,(0.00917406357738668-2.324720890032072e-20j),(1.2642757764058136e-16+4.589886507542587e-19j)
-2.3333333333333335j,0.030303030303030304,0.0,7.898927394690615e-32,(0.009090666020276852-7.619276221124065e-20j),(4.955490474440403e-18-8.31578801108471e-19j)
-2.3636363636363638j,0.030303030303030304,0.0,1.1620000031037105e-31,(0.009008771083560902-4.5041453186058556e-20j),(3.6325679124790033e-17-1.5075762868882807e-19j)
-2.393939393939394j,0.030303030303030304,0.0,2.796032863047873e-32,(0.008928338518181003-2.59024981895006e-20j),(-9.986250226184876e-17-2.055216069902389e-18j)
-2.4242424242424243j,0.030303030303030304,0.0,3.490889363498142e-32,(0.008849329499916866-3.973714151548614e-19j),(4.8688889753801846e-18-2.1908339288990837e-18j)
-2.4545454545454546j,0.030303030303030304,0.0,2.0382062226631447e-32,(0.008771706566884193-1.7594993975307919e-19j),(-3.7679297920306643e-17+2.901938741947536e-19j)
-2.484848484848485j,0.030303030303030304,0.0,1.453869657038574e-32,(0.008695433560294013-1.4836196745712544e-19j),(4.458628606479942e-19+7.22985897043199e-20j)
-2.515151515151515j,0.030303030303030304,0.0,8.831827797353504e-32,(0.008620475568276657-1.6956794919025742e-19j),(-5.0328030381493725e-17-3.490731300735049e-19j)
-2.5454545454545454j,0.030303030303030304,0.0,1.0692568956989696e-32,(0.00854679887258904-1.1405804779146495e-20j),(-1.1576787692435232e-16-4.0492043958966923e-19j)
-2.5757575757575757j,0.030303030303030304,0.0,4.0149648647935996e-33,(0.008474370898029758+1.2836877369528868e-19j),(-3.1164569194586094e-17-6.912393720745615e-19j)
-2.606060606060606j,0.030303030303030304,0.0,3.2489664566856174e-34,(0.008403160164407479-2.8195172213206134e-19j),(7.933468599776654e-17+3.156395112401327e-19j)
-2.6363636363636362j,0.030303030303030304,0.0,1.0868689197634205e-31,(0.008333136240910187-1.9212325140012212e-19j),(2.057496215297657e-17+1.535872194654769e-18j)
-2.666666666666667j,0.030303030303030304,0.0,2.6043311632557407e-32,(0.008264269702737989-1.5725864623071217e-19j),(-2.7787533317248525e-17-2.592548831725071e-19j)
-2.6969696969696972j,0.030303030303030304,0.0,1.0960779994981318e-31,(0.008196532089869393+3.0921717203174636e-20j),(-1.1482098600912845e-16+7.512970511976095e-20j)
-2.7272727272727275j,0.030303030303030304,0.0,2.3488665059987644e-32,(0.008129895867838783+1.0889282890341626e-18j),(-1.3855082521378991e-17+6.366468679760972e-19j)
-2.757575757575758j,0.030303030303030304,0.0,1.6517366501273654e-32,(0.008064334390412101+6.989400094843463e-19j),(-2.7559767637079038e-17+3.635336497633777e-20j)
-2.787878787878788j,0.030303030303030304,0.0,1.3596415789802985e-32,(0.007999821864054917-5.1512971249108605e-22j),(9.50849572799365e-17-2.3078267446694614e-18j)
-2.8181818181818183j,0.030303030303030304,0.0,1.5382523554173366e-33,(0.007936333314093092+1.6243133397749058e-19j),(5.705800961504614e-17-2.7424811213018515e-19j)
-2.8484848484848486j,0.030303030303030304,0.0,6.637914016689218e-33,(0.00787384455247064-8.197020652126083e-21j),(1.049921517605662e-17-1.3125056952816962e-18j)
-2.878787878787879j,0.030303030303030304,0.0,3.173228962114661e-32,(0.0078123321470213196+2.2358669071563476e-19j),(2.5608236694178164e-16+1.7039478619050555e-18j)
-2.909090909090909j,0.030303030303030304,0.0,8.43363254582126e-35,(0.007751773392167879-6.985433366208635e-19j),(-2.266039204866986e-16-5.00383435017649e-19j)
-2.9393939393939394j,0.030303030303030304,0.0,7.358956164689143e-32,(0.007692146280975597+3.2448296179810084e-19j),(-1.829470224304844e-17+6.592537275762795e-19j)
-2.9696969696969697j,0.030303030303030304,0.0,4.784986069984594e-32,(0.00763342947848383-3.2536677138197064e-20j),(-6.45919599441572e-17-1.0305740993460262e-19j)
-3j,0.030303030303030304,0.0,6.460550900181766e-32,(0.007575602296252297-8.755756465267259e-21j),(-1.9805483521507583e-16-1.1457571371048004e-18j)
-0j,0.06060606060606061,0.0,0.9999999999987579,(0.06071799357444134+2.4482798906396057e-18j),(3.710320986233686e-15+3.469446951953614e-18j)
-0.030303030303030304j,0.06060606060606061,0.0,3.2204478098750485e-18,(0.05891402568575838+9.452808895889099e-19j),(-1.4358766605245187e-17-5.314777346605696e-18j)
-0.06060606060606061j,0.06060606060606061,0.0,5.082917396350027e-19,(0.05721617423735466-2.2501686899592068e-18j),(1.7842017401749813e-15-4.474067888375384e-18j)
-0.09090909090909091j,0.06060606060606061,0.0,1.3357701271519074e-19,(0.05561500370079858+4.2354774544338285e-18j),(-1.9628856932341526e-17-4.1049091179894156e-19j)
-0.12121212121212122j,0.06060606060606061,0.0,4.366925946647591e-20,(0.05410223764791995-3.2592161666151795e-18j),(6.565764143718673e-17-3.855952378494809e-18j)
-0.15151515151515152j,0.06060606060606061,0.0,1.6270436725877318e-20,(0.052670564720936855+1.8555113422384286e-18j),(3.863373354136616e-17+1.3521470024957153e-17j)
-0.18181818181818182j,0.06060606060606061,0.0,6.641905960049887e-21,(0.051313491899543755-1.3302854533839635e-19j),(1.0501665831476857e-16-8.24251207924564e-18j)
-0.21212121212121213j,0.06060606060606061,0.0,2.9065395948624005e-21,(0.050025226132960336-1.363299349760233e-18j),(3.000284424938366e-16+3.3154936644121407e-18j)
-0.24242424242424243j,0.06060606060606061,0.0,1.344833764229461e-21,(0.048800577539522626-2.5922941839440436e-18j),(1.1469707227265668e-16-4.695807076222752e-18j)
-0.2727272727272727j,0.06060606060606061,0.0,6.517320800909103e-22,(0.047634879333390945+1.4522518175186224e-18j),(7.199514657457741e-17-1.0710894043991086e-17j)
-0.30303030303030304j,0.06060606060606061,0.0,3.2853846207177973e-22,(0.046523920940476256-7.8468730601252e-19j),(1.9985036634420354e-16-2.020632949405878e-18j)
-0.33333333333333337j,0.06060606060606061,0.0,1.713773102990788e-22,(0.045463891660522386+3.8074980075021656e-19j),(-3.1559400437574294e-16-5.4540681578188035e-18j)
-0.36363636363636365j,0.06060606060606061,0.0,9.212647222875786e-23,(0.04445133286358831-2.5752110813141146e-18j),(3.534871063710266e-17-5.701460591478411e-19j)
-0.3939393939393939j,0.06060606060606061,0.0,5.0868556687556797e-23,(0.04348309716499644-5.78780313984518e-19j),(-7.813385108333254e-18-2.2461258372565298e-20j)
-0.42424242424242425j,0.06060606060606061,0.0,2.877117660324542e-23,(0.04255631335847554-3.539213247586294e-19j),(3.4039854009359115e-17+3.1443002442875995e-18j)
-0.4545454545454546j,0.06060606060606061,0.0,1.6631524885760648e-23,(0.04166835613879864+6.7539730988908625e-19j),(-2.3189033835524813e-16-5.509556840320605e-18j)
-0.48484848484848486j,0.06060606060606061,0.0,9.80697495267286e-24,(0.04081681983666199+2.6010728205771243e-18j),(-3.703644197338496e-16-2.4589058935739577e-18j)
-0.5151515151515151j,0.06060606060606061,0.0,5.889115912040607e-24,(0.03999949553618271+1.007258461352508e-18j),(-2.51117893607579e-16+1.2312595801265365e-17j)
-0.5454545454545454j,0.06060606060606061,0.0,3.596317852770891e-24,(0.03921435106071219+7.54508697839487e-19j),(-2.337866458111758e-16+3.689385751568031e-18j)
-0.5757575757575758j,0.06060606060606061,0.0,2.23055208677967e-24,(0.0384595134036079+1.0944039809035045e-18j),(-2.2332242086755875e-17+1.4482331386534812e-17j)
-0.6060606060606061j,0.06060606060606061,0.0,1.4035940588996365e-24,(0.03773325325310346+3.3955773801813397e-19j),(7.651105669285314e-16-1.1146378108116155e-19j)
-0.6363636363636364j,0.06060606060606061,0.0,8.952048926738947e-25,(0.03703397131867295+2.8603812969225958e-18j),(3.597570298998311e-16+5.716582485885163e-18j)
-0.6666666666666667j,0.06060606060606061,0.0,5.781911366092559e-25,(0.03636018621349207+1.0230762697749637e-18j),(2.695884041353332e-16+8.20938165532917e-18j)
-0.696969696969697j,0.06060606060606061,0.0,3.7788585000229746e-25,(0.035710523686104216+1.0713198306454842e-18j),(1.5547567395682494e-16-1.220393641486046e-17j)
-0.7272727272727273j,0.06060606060606061,0.0,2.497254687942555e-25,(0.03508370702602656-1.1451275286696567e-18j),(2.312151790509134e-16+1.0556856833908665e-18j)
-0.7575757575757576j,0.06060606060606061,0.0,1.6679222450875933e-25,(0.0344785484941818-7.184474548324299e-20j),(-1.480403380933582e-16+1.2903859534714608e-18j)
-0.7878787878787878j,0.06060606060606061,0.0,1.1248904437231897e-25,(0.033893941650728183+1.028594162336819e-18j),(1.7019775426706468e-18+7.714911185609397e-18j)
-0.8181818181818182j,0.06060606060606061,0.0,7.658936169053379e-26,(0.033328854471021095+3.688154835931407e-19j),(-2.3659946905801556e-16-6.969428753039357e-18j)
-0.8484848484848485j,0.06060606060606061,0.0,5.260935635961745e-26,(0.03278232315563145+1.0703328545256556e-18j),(-4.349635695050798e-16-3.2657217901233854e-19j)
-0.8787878787878788j,0.06060606060606061,0.0,3.644303796580078e-26,(0.03225344655317174+3.7114882600621683e-19j),(2.6051424071945502e-17+6.237059011566646e-19j)
-0.9090909090909092j,0.06060606060606061,0.0,2.5456318587809507e-26,(0.03174138112556217+2.9087145269673055e-19j),(-1.6091508320798458e-16+1.3880488731970148e-18j)
-0.9393939393939394j,0.06060606060606061,0.0,1.7912849506362882e-26,(0.031245336394517223+2.5295258669590095e-20j),(3.221013427691687e-17+9.293458073091914e-19j)
-0.9696969696969697j,0.06060606060606061,0.0,1.269686432830721e-26,(0.030764570815982224+1.7907514587719805e-20j),(3.879279082532966e-16-3.861899318993989e-18j)
-1j,0.06060606060606061,0.0,9.064397701301627e-27,(0.03029838803589697+5.771110537633839e-19j),(2.1350642607403584e-16-8.751071501870379e-20j)
-1.0303030303030303j,0.06060606060606061,0.0,6.513578976390907e-27,(0.029846133486472116-7.687290485841864e-20j),(5.478161238476056e-16+5.876546479758814e-19j)
-1.0606060606060606j,0.06060606060606061,0.0,4.711926623322328e-27,(0.029407191287133982+1.8749244922551904e-18j),(8.214635034564431e-18-4.870395324787668e-18j)
-1.0909090909090908j,0.06060606060606061,0.0,3.429680419181095e-27,(0.028980981418569227-7.946783244310562e-19j),(-7.135800422631204e-16+5.181580697298312e-18j)
-1.1212121212121213j,0.06060606060606061,0.0,2.5071562598234576e-27,(0.028566957142012742-8.213301746309299e-20j),(-2.84758807741893e-17+3.01926404645824e-18j)
-1.1515151515151516j,0.06060606060606061,0.0,1.8489459881930137e-27,(0.028164602639179113+3.491034915994601e-18j),(-5.1078103748014806e-17+8.61690367785056e-18j)
-1.1818181818181819j,0.06060606060606061,0.0,1.3693579450780057e-27,(0.02777343085098919+1.1206300625428399e-18j),(-1.1270059173520969e-16+4.6418085757497274e-18j)
-1.2121212121212122j,0.06060606060606061,0.0,1.0235276357116687e-27,(0.027392981495754747+5.0570887013751645e-20j),(-1.728674024513956e-16+1.3727620377103313e-18j)
-1.2424242424242424j,0.06060606060606061,0.0,7.647138396703253e-28,(0.02702281924956956+4.394442453282464e-19j),(-2.5046705137036365e-16-1.6857846640608873e-19j)
-1.2727272727272727j,0.06060606060606061,0.0,5.72343803543939e-28,(0.026662532073568432-1.422625654727958e-18j),(9.411559330535625e-17+1.4846620098149763e-18j)
-1.303030303030303j,0.06060606060606061,0.0,4.329925020360563e-28,(0.02631172967434652+1.2295895454027969e-18j),(-2.3147632311187957e-18-2.1707291566159576e-19j)
-1.3333333333333335j,0.06060606060606061,0.0,3.2866329878304534e-28,(0.02597004208528526-8.021677452196608e-21j),(8.030727939671356e-18-4.3146303027340484e-18j)
-1.3636363636363638j,0.06060606060606061,0.0,2.4903441218770516e-28,(0.02563711835780672-5.307661128940104e-19j),(9.756984800436389e-17+2.089948371486901e-18j)
-1.393939393939394j,0.06060606060606061,0.0,1.9093211273661356e-28,(0.025312625352719303-7.04311539682599e-20j),(8.041317166699304e-17+6.599307894178391e-18j)
-1.4242424242424243j,0.06060606060606061,0.0,1.4656441605593814e-28,(0.024996246622793886-9.169060967471495e-19j),(-4.397595198936422e-17+2.859495342083108e-18j)
-1.4545454545454546j,0.06060606060606061,0.0,1.1529737549853528e-28,(0.02468768137862414+2.4557006224311267e-18j),(1.5984331389963455e-17-1.2547319176796389e-19j)
-1.4848484848484849j,0.06060606060606061,0.0,8.89362130390605e-29,(0.0243866435305915+1.011702610216994e-18j),(5.431536050046552e-16+4.179250766893382e-18j)
-1.5151515151515151j,0.06060606060606061,0.0,6.954004692275104e-29,(0.024092860800459585+1.7514558433284455e-19j),(-1.4048275725081014e-16+4.84827720791216e-19j)
-1.5454545454545454j,0.06060606060606061,0.0,5.112720920926507e-29,(0.023806073896752173+2.323213722794906e-19j),(2.609000727777709e-17+1.2768985897117925e-18j)
-1.5757575757575757j,0.06060606060606061,0.0,4.260570895713239e-29,(0.023526035748623428-1.1665168139727824e-19j),(-4.957476028432452e-17+6.169638515139594e-19j)
-1.6060606060606062j,0.06060606060606061,0.0,3.2409976747826984e-29,(0.02325251079342311-1.1862234100564053e-19j),(8.452023097278479e-16+7.029351342979108e-18j)
-1.6363636363636365j,0.06060606060606061,0.0,2.4066458926894341e-29,(0.022985274313604937-1.288970797606533e-18j),(1.722477016968222e-16-4.886997022669624e-19j)
-1.6666666666666667j,0.06060606060606061,0.0,2.1660237411849206e-29,(0.022724111819035483-4.34195034056833e-19j),(-2.689741324675234e-16-3.264643930005426e-18j)
-1.696969696969697j,0.06060606060606061,0.0,1.5311601921311525e-29,(0.022468818471100674+3.684276923327066e-19j),(-2.440896959661995e-16-3.1711522003357432e-18j)
-1.7272727272727273j,0.06060606060606061,0.0,1.2729273387725603e-29,(0.022219198545350528-1.2701639047169689e-19j),(-9.696175217716576e-17-3.629439208473994e-18j)
-1.7575757575757576j,0.06060606060606061,0.0,9.981745158453895e-30,(0.021975064929698206-9.605494344502108e-19j),(8.447740332718472e-18+5.008533148675043e-18j)
-1.7878787878787878j,0.06060606060606061,0.0,8.540488383453498e-30,(0.021736238655442493-1.8331832956893456e-19j),(3.575055584715907e-16-2.389707091534774e-18j)
-1.8181818181818183j,0.06060606060606061,0.0,7.445040402982726e-30,(0.02150254845865661-1.0506101035176392e-18j),(1.371134936064757e-16-1.0144305129268434e-18j)
-1.8484848484848486j,0.06060606060606061,0.0,5.169664931975297e-30,(0.021273830369644905-8.329155368039398e-19j),(-1.9996565975633592e-16+2.974760639587138e-18j)
-1.878787878787879j,0.06060606060606061,0.0,3.9968290876658156e-30,(0.021049927328405858-6.919189743326577e-20j),(1.7885084674043303e-16-3.205965121373133e-18j)
-1.9090909090909092j,0.06060606060606061,0.0,3.370841717492705e-30,(0.02083068882419433+2.8365606457998913e-19j),(-6.132502317882922e-17-2.0212475675801873e-18j)
-1.9393939393939394j,0.06060606060606061,0.0,2.2030907893578915e-30,(0.02061597055742964-7.161694038995378e-20j),(-1.835956982026446e-17-2.726487866821928e-18j)
-1.9696969696969697j,0.06060606060606061,0.0,2.5001073368451893e-30,(0.020405634122361026-2.680744139378474e-19j),(2.844947130100451e-16+5.922312778465183e-18j)
-2j,0.06060606060606061,0.0,1.8712141385335524e-30,(0.020199546709001898-4.360711870610397e-20j),(5.74727773060044e-16+6.279369963218009e-18j)
-2.0303030303030303j,0.06060606060606061,0.0,1.4341367304814065e-30,(0.01999758082299512-2.1929969296740896e-19j),(-1.0278407372493653e-16-1.9031981581875146e-18j)
-2.0606060606060606j,0.06060606060606061,0.0,1.0421421256559734e-30,(0.019799614022145348-3.502572534943689e-19j),(1.371780085119433e-16+3.3539503379034775e-18j)
-2.090909090909091j,0.06060606060606061,0.0,1.3420224890897159e-30,(0.019605528668487183-6.272685892917682e-19j),(-4.249559159317307e-18+3.014889300691297e-19j)
-2.121212121212121j,0.06060606060606061,0.0,9.55972406830111e-31,(0.01941521169482091-1.6183383504954866e-20j),(1.1945414588419406e-17-3.493302578988415e-18j)
-2.1515151515151514j,0.06060606060606061,0.0,7.2932214833025515e-31,(0.0192285543847394+1.3191001945227342e-18j),(3.44755588792934e-16+1.6450210892569302e-18j)
-2.1818181818181817j,0.06060606060606061,0.0,5.538390749585073e-31,(0.019045452165250033+6.44723474433184e-19j),(-3.7886113324848753e-17-6.185464031096371e-18j)
-2.2121212121212124j,0.06060606060606061,0.0,4.489185478348076e-31,(0.01886580441115109-1.5383110073997186e-19j),(4.200924137580621e-17-5.81215457562215e-19j)
-2.2424242424242427j,0.06060606060606061,0.0,4.50188867726243e-31,(0.018689514260395935-1.284298790939556e-18j),(-1.0429904012754867e-17-3.241813782737553e-18j)
-2.272727272727273j,0.06060606060606061,0.0,3.2742929828654637e-31,(0.018516488439730704+6.295302626293603e-19j),(-1.8472910154584748e-16-3.8273248187131624e-18j)
-2.303030303030303j,0.06060606060606061,0.0,3.1467880010728475e-31,(0.018346637099939507+1.0343831022970215e-19j),(3.260357330430107e-18-1.536376143983569e-18j)
-2.3333333333333335j,0.06060606060606061,0.0,1.7622691133053926e-31,(0.018179873660095273-7.11458862775829e-19j),(3.281275972168242e-17-6.012585128370898e-18j)
-2.3636363636363638j,0.06060606060606061,0.0,2.4942533381615947e-31,(0.018016114660232924-1.0292146248751596e-18j),(-2.7359905347621894e-16+2.9560264051469165e-18j)
-2.393939393939394j,0.06060606060606061,0.0,8.753856956216426e-32,(0.01785527962192965-5.101164865095657e-19j),(-3.5864100346061545e-17-9.29768272184794e-19j)
-2.4242424242424243j,0.06060606060606061,0.0,5.680830798441715e-32,(0.01769729091629376-3.1396005483217924e-19j),(3.7256080684979835e-17-2.6307111154021805e-18j)
-2.4545454545454546j,0.06060606060606061,0.0,2.4340971440386104e-31,(0.017542073638912588+1.2620273489730283e-20j),(-3.840656798143803e-17-3.0643400505897994e-18j)
-2.484848484848485j,0.06060606060606061,0.0,8.276901827645473e-32,(0.017389555491326515-9.017989273399354e-19j),(-1.6067760694711726e-17-8.176802507116308e-19j)
-2.515151515151515j,0.06060606060606061,0.0,1.0478178772587144e-32,(0.01723966666864524-2.6751033045135524e-20j),(-1.3862820656778759e-16+1.1757110882339977e-18j)
-2.5454545454545454j,0.06060606060606061,0.0,1.187134828126944e-31,(0.01709233975293008+3.575847292316628e-20j),(-1.876863881597906e-18+1.2055085804578862e-18j)
-2.5757575757575757j,0.06060606060606061,0.0,5.871837466570825e-32,(0.01694750961200282-2.4261041461019037e-19j),(2.538945699814528e-16-4.8111033225771755e-18j)
-2.606060606060606j,0.06060606060606061,0.0,1.784432077041523e-32,(0.016805113303360788+7.858612675355195e-19j),(4.8921487034187396e-17+2.641757293474524e-18j)
-2.6363636363636362j,0.06060606060606061,0.0,5.586326584304107e-32,(0.016665089982901726+3.3909966150972e-20j),(1.147623125999477e-18+2.971625529791826e-18j)
