E,var
(-9.596581739218385-12.590068315276756j),0.014847072360587677
(-9.605232702624251-12.611378053136203j),0.0017740968062858046
(-9.5974580573742-12.607943451059363j),-0.0008480496661798764
(-9.602404329068598-12.604245364955382j),-0.0021328091440922874
(-9.599953042740733-12.608228455606588j),0.005526619112409601
(-9.605444784275448-12.603555315351308j),0.0013179555729454788
(-9.610573293277742-12.603943531408838j),-0.007836049951173039
(-9.608146097912469-12.609201033744773j),0.0030056085264157494
(-9.6042453719865-12.608472056168452j),-0.004558090935573556
(-9.61255715711658-12.608735799699533j),-0.00491810780168465
(-9.60179098781316-12.607496844236442j),-0.003169332280757923
(-9.599971735496283-12.60851059275833j),0.011328570702576125
(-9.60097028941498-12.611641626523362j),0.0014802747996959119
(-9.601524858725732-12.615685133501449j),0.004130027398130349
(-9.609558073179484-12.61007620489243j),-0.0025925150271723573
(-9.604354791224273-12.615784591712323j),0.014722476144378388
(-9.593204340762375-12.60302806095029j),0.014641106569179498
(-9.60452082484496-12.608375920679993j),0.006089080729782471
(-9.603906536585555-12.603293788467179j),0.009684398453086057
(-9.601503863793836-12.606636938690714j),0.004403099767070024
(-9.601344157433047-12.606420890039425j),0.0092266238881673
(-9.605945939073841-12.609593501693398j),0.01600673074677067
(-9.602711600540998-12.606205962818379j),-0.006703120257485002
(-9.611459655905145-12.613610492847222j),-0.004507962188354339
(-9.595780428662966-12.612877549394021j),0.0210030584837654
(-9.605862954487382-12.606340287756474j),-0.0054357556817867655
(-9.599648358553868-12.608610104215975j),0.007583799859994704
(-9.606521500238351-12.600708421323422j),-0.013533436533643384
(-9.602582126996154-12.61491613672648j),0.004868849880567145
(-9.60295594067093-12.596651191727693j),-0.005765406803966417
(-9.596256814749323-12.617199277112444j),-0.012435230531414234
(-9.598792546087873-12.607381724257998j),0.018553430675787408
(-9.60037442762877-12.611688333628184j),0.007941209201721307
(-9.600530441730157-12.604883695327349j),0.0012426309484275017
(-9.600080824586252-12.610334024668377j),-0.005578791103913328
(-9.594636857344783-12.609672724044609j),-0.0010599415827712959
(-9.606671998956013-12.610107009681643j),0.0021038641727553595
(-9.603104537376176-12.602903174160437j),0.000919359657355955
(-9.60193185712715-12.612663245563757j),-0.00136310131848036
(-9.606982070352187-12.59419017497902j),0.007198277082881167
(-9.602993250992153-12.608134155662693j),0.0011410713843427777
(-9.60961011988317-12.616066891559562j),0.0032767800008218365
(-9.607542786762378-12.604860193153993j),-0.010756189367260135
(-9.613995710707455-12.611015855924117j),-0.009664378193681909
(-9.595687787025568-12.606771031593814j),-0.006767724728101188
(-9.61271721127756-12.60132210162686j),0.010607582254086385
(-9.605586363270389-12.607398507482387j),-0.0023845654224574206
(-9.606313276865517-12.603184587190436j),-0.004493717222765153
(-9.599488328647409-12.599924405144192j),4.079343833672687e-05
(-9.594217268655973-12.604823813837273j),0.014370172006683408
(-9.599175087387282-12.611689517772996j),-0.004270727417450517
(-9.602241875558903-12.603677898078162j),-0.0004753379396144434
(-9.59880544290111-12.610108977330883j),-0.018915392731996925
(-9.599442841304143-12.610077404142551j),0.017151972213372887
(-9.60104763342113-12.608555752509444j),0.00837824839392792
(-9.596686526422355-12.618836574182135j),-0.013234480367363254
(-9.604681919935091-12.603457644532412j),0.00528903519215426
(-9.604186159154604-12.60101068283362j),0.009442441862951624
(-9.601680806590858-12.603483934558799j),-0.000891571647514862
(-9.600497047058818-12.615519953545773j),0.001057423600688224
(-9.607379779157437-12.59834289054004j),0.005227379808734855
(-9.601708915402126-12.62196100842082j),0.010970924272135286
(-9.601186491675653-12.60146493218201j),0.003801518851472583
(-9.602258909554251-12.598415077026553j),-0.011300804216363852
(-9.599069987590036-12.609116142797784j),-0.007008372643687676
(-9.596706123542491-12.608734540383207j),-0.00789049407158036
(-9.607574868048475-12.60822434063676j),0.00048579368356536896
(-9.594201851578722-12.60439483977089j),0.005974870729752573
(-9.601938176910867-12.619683538708356j),-0.017283340455664514
(-9.601688608755584-12.601854305455678j),0.004050482429807827
(-9.602844029560472-12.606118878089548j),0.012116397325109848
(-9.601534679714533-12.60598268733147j),0.012740183764952645
(-9.607315866345802-12.607659511696179j),0.002490559210669412
(-9.591356632958338-12.605279768867726j),-0.0002358581385481427
(-9.603826588795433-12.61114750243741j),0.00041794070505111737
(-9.593259683569661-12.61248740481067j),-0.010786676829695356
(-9.60231718777488-12.59326156758138j),0.01223015727906126
(-9.585313182871184-12.63143768163858j),-0.015126555472152952
(-9.610040736650289-12.613336516898348j),-0.009090231342180495
(-9.602643780551634-12.607990840293821j),-0.013158060250251284
(-9.601778961966726-12.598606445427194j),0.00017014610115157188
(-9.59492348027246-12.616391508630763j),0.0007544596752910683
(-9.604937574749643-12.606608934909257j),0.00030296351882595573
(-9.60392314632837-12.60809235321959j),-0.006491812882038016
(-9.601607111292127-12.615509769230208j),-0.00366804066059031
(-9.608605312843135-12.608087403255283j),0.0006990192029141845
(-9.592978047880736-12.603330344075584j),0.0008155966693094804
(-9.604840929896266-12.593345398242624j),-0.004998423512898763
(-9.596933914126565-12.59652518922596j),0.010020140554919028
(-9.602870183858785-12.606479387684198j),0.007334098044920109
(-9.593884506879798-12.611840298866868j),-0.0036476000848888394
(-9.601157414663827-12.607637921175986j),-0.008293469921835052
(-9.6050301720195-12.606970620196448j),0.00205232405364759
(-9.59988895293388-12.60344942745859j),-0.0015629499546240106
(-9.602045923210719-12.612866135067788j),0.013066748252886406
(-9.598093397084945-12.618092865261406j),0.00047455421863091147
(-9.609280069920088-12.599477904512865j),0.0028902217192256874
(-9.61378039428901-12.613792625274597j),0.014991587263337472
(-9.5963788519059-12.613762482604924j),0.0010718323202367974
(-9.60329360777882-12.606882337332037j),0.011771378369379661
(-9.600153038886026-12.609001621881497j),-0.00896159372067785
(-9.61265624260742-12.611581878357317j),-0.0011167733751056815
(-9.599452639237503-12.605301442393545j),-0.0014650431802704495
(-9.597735168441197-12.610640285657704j),-4.908271119398301e-05
(-9.604568975618932-12.603959057938134j),-0.0044800479883199676
(-9.602789644375761-12.61352751749031j),-0.005261356926845049
(-9.605175198898356-12.606788577981316j),0.0025678083972480626
(-9.60109277723944-12.604856580910347j),0.018022593161977813
(-9.604008151148815-12.603728968766983j),0.002418606093707395
(-9.610899127798545-12.605319054545147j),0.007782828383440913
(-9.60212702958883-12.610121055411362j),-0.006252019715816007
(-9.593380039587444-12.623279429366425j),-0.013342489468830838
(-9.59796133543335-12.607183469038713j),-0.0013007389413048026
(-9.60179467451638-12.608454536404277j),0.01829021373994138
(-9.608444644101573-12.603679941821843j),0.014619946706871932
(-9.604546615036748-12.596953873692563j),-0.0007631289595590512
(-9.604911035557068-12.61407846003429j),-0.007636285867439104
(-9.600899208743513-12.605115758532309j),-0.0008569257944927921
(-9.594351018829332-12.613340603492972j),-0.015471002097853672
(-9.600506512451656-12.616496884816462j),-0.01139653927871421
(-9.59483953002271-12.60351223885229j),0.005121905086160687
(-9.601441287676757-12.605374044380241j),0.0009039552603129532
(-9.603588817922875-12.60476930503884j),-0.004608394441204057
(-9.601284165663028-12.618688616877767j),0.012441785004370778
(-9.601219586538047-12.606507913734378j),-0.0028442193182888964
(-9.602500320161438-12.616271392593447j),-0.010590389073240116
(-9.599947307999273-12.61447493210779j),0.011219878726987214
(-9.603927921650621-12.624172791914994j),0.004846208240902822
(-9.601299325419859-12.612717447741527j),0.004712123400199942
(-9.600758435106249-12.602504900420834j),0.00032214608675049236
(-9.600716203015724-12.60129754341252j),-0.018907389050820622
(-9.594798208752525-12.613648642070276j),0.0020883740257489525
(-9.606974865577826-12.60672873651648j),0.0004507748635899494
(-9.609259395947202-12.595298125743868j),-0.01019466262022116
(-9.59809526573221-12.611030197582501j),-0.00012259210048599678
(-9.602128186956202-12.613560387555946j),0.010999282404223697
(-9.608582725508299-12.60373531350066j),-0.0008022230556109986
(-9.607930024978504-12.610183253821562j),-0.0016253908882165864
(-9.611211854405479-12.60816544532752j),0.000973464220086343
(-9.598148497159192-12.610106578176234j),-0.003345054836511425
(-9.60410082026137-12.60891251661331j),0.00277653594368561
(-9.600679551394505-12.606111075523964j),-0.005601494866441823
(-9.596513946930456-12.604647970748518j),-0.010135464075887057
(-9.601597982563787-12.612048029736176j),0.004318383236801357
(-9.59950676982591-12.611568179777304j),-0.005728481786004775
(-9.602794166197521-12.60415287340486j),-0.007053706657886651
(-9.599104410258793-12.603534652684797j),0.003441349574680024
(-9.599635049496705-12.597934977624083j),0.005242759469133435
(-9.596306022181663-12.611763205362077j),0.005245050127488383
(-9.600960858538727-12.629462141289252j),6.8690448736719735e-06
(-9.602351986990824-12.607678276363696j),0.007156436895264678
(-9.60237584910381-12.603620614291344j),-0.0025243655650210857
(-9.607132143145458-12.592186363605382j),0.014487341659622822
(-9.59914717925349-12.619772403622672j),0.0020953268097564036
(-9.597418180413898-12.609970456489304j),0.014370714143903717
(-9.604932580568017-12.60603258445364j),0.00040190326596001476
(-9.602000450343809-12.611633435613584j),-0.00913781632888258
(-9.593623071490912-12.606342965248944j),-0.0010144700180959147
(-9.599860804699679-12.61790176194918j),0.0022517620606645468
(-9.602590185137531-12.603236081035984j),0.006235410686980819
(-9.608001947933397-12.606470227554475j),0.005677177611220583
(-9.593287289376793-12.60456768709318j),0.001926997393521138
(-9.599401963960405-12.605496997880303j),-0.01180697568056918
(-9.611566182508772-12.606622262440023j),-0.010817012502011421
(-9.600960027992118-12.605770715439458j),0.009829944069183385
(-9.60573536590419-12.61480010293788j),-0.0075986299630997
(-9.60529699355092-12.602257541264843j),-0.015099316669836157
(-9.599784334943118-12.607922309022396j),0.0008084550982715203
(-9.60651920368816-12.600640230378852j),-0.000637394027276763
(-9.604279867090952-12.617203082225483j),-0.0067373461713870365
(-9.602104972712805-12.61405517991543j),0.012748856740495104
(-9.598050769544153-12.619838818195998j),-0.00633733333830607
(-9.601851963482533-12.607857087828833j),-0.007655627953465592
(-9.60296456115636-12.597679229392735j),0.0104968912743108
(-9.607702885730427-12.615982943081903j),-0.004872010607225692
(-9.604313613992865-12.615658439959386j),-0.0074534776400037835
(-9.59496439779424-12.610821973193572j),0.008971346220394909
(-9.604496951705423-12.611087992322101j),-0.006879240427420225
(-9.602436627436978-12.60061071738249j),-0.008807318751564257
(-9.60253425149222-12.61054928671279j),0.0005121695367466917
(-9.597836824400039-12.608829399821023j),-0.009669117208106728
(-9.604830360617017-12.602832934841658j),0.0014830921792899573
(-9.595503823080954-12.611369478710412j),-0.011050362324428735
(-9.59588620490248-12.616693427018125j),-0.009879772452321172
(-9.60607952588989-12.61092512330617j),0.0043101230897246885
(-9.605574811868642-12.607053771338908j),-0.0007141333026016213
(-9.601898320671772-12.60376992445067j),0.0055836486952153385
(-9.60088207745572-12.609929358447786j),0.0011796243282704143
(-9.600106295220522-12.611334888736836j),-0.004205670719918381
(-9.602648240087097-12.600741528445113j),-0.011556594300769584
(-9.601293542194929-12.608753853409276j),0.0031419231890152236
(-9.602151955214458-12.604288248074484j),-0.007283341035322644
(-9.598557771118399-12.620083393129578j),-0.0025786502837575657
(-9.598550306670177-12.602220531343034j),0.002043904852289163
(-9.601094811965137-12.605067982569796j),-0.005028478504118629
(-9.601968013613025-12.605228439007163j),-0.006378796061987544
(-9.597909545039172-12.606850985212223j),-0.011872096017398127
(-9.6033336839761-12.610761004477832j),-0.0054223468116754965
(-9.604127996835725-12.606102535414392j),6.198851180655881e-05
(-9.60493473618717-12.590896838455423j),-0.011779696737233185
(-9.601026824876826-12.609038918393317j),-0.0025038108952615055
(-9.598641970046732-12.60932697095272j),0.0002868833713145185
(-9.60314250345399-12.606255378218295j),-0.007169752621826044
(-9.60101191486622-12.615063202779629j),-0.002063283492503391
(-9.599217322977134-12.61978294817494j),0.0006618985462982855
(-9.613862813026085-12.608360571418752j),-0.0023052460390210346
(-9.617511928780134-12.6182085473363j),-0.00625375431096447
(-9.610344549680406-12.60785713282475j),-0.006675790650977628
(-9.60456147819234-12.600214941934054j),0.0018155371582766052
(-9.609336670237766-12.612844180241192j),-0.0013928701215269888
(-9.608394957891122-12.604057081595494j),0.006844924249801153
(-9.601044812444881-12.6035801369034j),0.012547522873724066
(-9.601147356663501-12.616948634083172j),-0.0001160796267270829
(-9.59726898459038-12.602615133564532j),0.007538151989285508
(-9.607141657902885-12.612324841208705j),-0.009452359478322998
(-9.601657171391807-12.610164078212197j),-0.012945699482288762
(-9.60066559568099-12.614103899167366j),-0.01077793868782937
(-9.600499120882255-12.598266819297976j),-0.0022549591134302244
(-9.597040126997591-12.614041094183982j),0.0014670331537900885
(-9.60370261578703-12.611814993800701j),-0.011898155962980024
(-9.603027888789521-12.60993687999375j),-0.0005964723044276827
(-9.600646642906321-12.609782594736583j),0.00375587064554331
(-9.596028168458059-12.60406996911585j),0.0009269443073604193
(-9.605601435027257-12.607446929538476j),0.0037833894485744157
(-9.607135822224029-12.607775844402394j),-0.004350055751437201
(-9.600639011346757-12.607753074576861j),1.8029673025834892e-05
(-9.600595037645544-12.612416046949066j),-0.004706978111400192
(-9.603605972811232-12.59843202819845j),0.006956826217719574
(-9.596942285195597-12.604782161985533j),0.018736198502559483
(-9.597952433368443-12.614617626773455j),-0.0038931466003137277
(-9.60400985910174-12.607110846156809j),-0.01450981149615754
(-9.610527993137802-12.598432663303873j),0.0017139915900034315
(-9.601782940535685-12.598231857784501j),0.0010738518850219169
(-9.600733289674311-12.603035194580391j),-0.005893201262900162
(-9.598059041503102-12.60426128979164j),-0.013904101467836147
(-9.60139441138431-12.603211696304529j),-0.0021783077906614755
(-9.6089450798038-12.614257300711495j),-0.005760624840983082
(-9.607039167652406-12.626894986277247j),-0.0010077193382855172
(-9.60100855915551-12.582498250569047j),0.001786577183523489
(-9.598716520028509-12.59873953939446j),-0.017264079379911
(-9.60539204633358-12.603091312820041j),-0.001324100737026439
(-9.605211470771215-12.624705705145264j),-0.002930113498042006
(-9.597684448433823-12.603743408728095j),0.0015639940696286112
(-9.599914697926307-12.605690866368551j),0.005960368754511956
(-9.600647462771912-12.609364493273867j),-0.015169793544719104
(-9.6029405004164-12.606345013156071j),-0.003306218301035068
(-9.604936194015755-12.603118775308852j),-0.0031123827240900847
(-9.597951354285103-12.594863953185587j),-0.001402486484247826
(-9.600475352042807-12.60544812735105j),-0.009329768218160029
(-9.60258340960039-12.608222020230158j),-0.01224576753061129
(-9.604639590613328-12.603540996301826j),0.00044835405676152846
(-9.603166209025222-12.605353023233468j),4.0046362447096075e-05
(-9.59850390563457-12.619684154172417j),0.007434271538112091
(-9.603084587627704-12.609805896996416j),0.0014278115965950407
(-9.60054328006072-12.604368305436735j),-0.018541534490902938
(-9.60522098249729-12.613010620367586j),0.012122627165182176
(-9.606391650248181-12.605119466433084j),-0.0040995025019389415
(-9.607081878740736-12.609741651806734j),0.0075945202043147305
(-9.604432795984895-12.610864125171451j),0.0013162899153592712
(-9.59641323978789-12.60184777234254j),0.012995322916731581
(-9.597275068370562-12.611318618754048j),-0.004985898470452516
(-9.598900009144474-12.625270475297347j),0.00614053965321208
(-9.600526563786353-12.614547580034921j),-0.006344263451213222
(-9.608184278965206-12.605582383342648j),0.0064966225767631065
(-9.597075702275406-12.61346237727286j),0.015357177139881582
(-9.60169999613933-12.607878738652579j),0.005433202158552296
(-9.600034310282977-12.607116156844926j),0.0033273378440990126
(-9.601382357181501-12.608440615406804j),0.010831845024381797
(-9.601699520496252-12.616721758107492j),0.005647243344747093
(-9.603258332521506-12.60877218378961j),-0.009071065241348677
(-9.595638198149352-12.61737090198976j),-0.022417127571541202
(-9.600261646265812-12.604304606565208j),0.0035175594567172694
(-9.608092186785873-12.61911038527053j),-0.006830775881783643
(-9.597254332624209-12.608081710138093j),0.012663825244968637
(-9.601434728007455-12.60799534886127j),0.013199801952285248
(-9.602816463766995-12.60706199441089j),0.01206617124246115
(-9.602212222308276-12.605103959460644j),0.007053194164013027
(-9.598172210177568-12.608629147650475j),0.008566941832769421
(-9.605673808698267-12.622574117764007j),0.0006582834268397525
(-9.611192968725106-12.608268182359751j),-0.008716166635356636
(-9.600717281910589-12.61314461191094j),0.008720560443232028
(-9.590489226995658-12.602855571924342j),-0.010796171911715014
(-9.604565140683812-12.601999212683404j),-0.0038881385054698133
(-9.59886351635668-12.609115081138269j),-0.008193835074865412
(-9.606382653855986-12.611641018544328j),0.0088940157424016
(-9.606331365004694-12.615972442016743j),-0.0024678545924498646
(-9.60287802858799-12.613481431799771j),-0.008601113207370803
(-9.604559303220205-12.614155235401693j),0.009991571688978804
(-9.604616578108608-12.607568229344464j),0.0013114720626945307
(-9.600111498256995-12.608411316560542j),0.0006708627593517186
(-9.602117570451625-12.605738577928j),0.005093457023383687
(-9.589649925588171-12.607965843014025j),0.001241588325398883
(-9.600364099118035-12.605723060327147j),-0.006497682377171385
(-9.608707499917019-12.618912626974643j),0.005038494345506078
(-9.598491213551583-12.60604230813677j),-0.012633013766609627
(-9.605848599275587-12.611996471884737j),-0.004753486083662964
(-9.601260264411877-12.609445566559335j),0.0022020555977764022
(-9.60433333386203-12.610892445272924j),0.0010740173264332316
(-9.603928387088082-12.60798319711914j),-0.008431578297393657
(-9.604262246092018-12.609164993444677j),0.004143674063765419
(-9.601034895206151-12.602781273140327j),-0.003121801853674855
(-9.603936064956834-12.602406771397868j),-0.00751348720311104
(-9.605985528487253-12.606888050088598j),-0.005814203589853688
(-9.59483660069943-12.599984183624496j),-0.0026001608920445222
(-9.601610815978637-12.617094211478145j),-0.00019183739631252757
(-9.604832546342688-12.609925833057652j),-0.0029566138864209183
(-9.606353104249335-12.602894833487388j),-0.008939926192602069
(-9.595607478159822-12.60080290318202j),-0.006824819314827451
(-9.607526124482716-12.608566542237114j),0.007214026428921478
(-9.603453794750056-12.618151630869903j),0.016730049308234036
(-9.603677354177645-12.607844955741024j),0.004859481093721537
(-9.60824037627092-12.61634404412075j),0.014518382920731446
(-9.598389637219015-12.607144124474551j),0.002102648555239829
(-9.59797302466861-12.60678101055043j),0.0017587409844475853
(-9.606635116401021-12.606059974117349j),0.004020077549182949
(-9.60443041196437-12.61368548716259j),-0.004182611723680771
(-9.597265528935486-12.603400439319959j),0.005731200241985421
(-9.595274094341498-12.598460650178811j),0.0015804054100263848
(-9.602847307500356-12.600732647704136j),-0.0044119938185838955
(-9.599429947183879-12.614673430784348j),0.013005242160790517
(-9.602021353784126-12.60462651931924j),-0.00833808773494375
(-9.597361061742296-12.607280704073261j),0.009721677742328258
(-9.598912333169073-12.606025656662219j),-0.00018443946845717084
(-9.597628995204179-12.608751144177331j),-0.0036885142127678207
(-9.596586092700022-12.612838543387143j),-0.0004712407670334118
(-9.604037003728063-12.613489962811034j),-0.005905491465521587
(-9.595960084254527-12.605811564625624j),0.005440759590007315
(-9.603573873934-12.61051626564832j),0.002427058710170946
(-9.595929017070787-12.60275992228565j),0.0028024665114419205
(-9.602033207955506-12.605262539025619j),-0.0019839157393583997
(-9.603158334077218-12.600498542815107j),-0.009739920068587555
(-9.59837680853476-12.619462475776459j),0.0037507799452539204
(-9.59983137436081-12.611825792028844j),0.009427102063771793
(-9.597671683474452-12.614066019389776j),0.00349934243856372
(-9.609675735569336-12.60608141118074j),0.0054066291775811005
(-9.602276741167973-12.608102797935205j),-0.0012128457397575438
(-9.603028175038096-12.60896022663161j),0.003986983502979712
(-9.597117750336873-12.611075240888956j),0.006672386474290324
(-9.609049152327696-12.606800475882318j),-0.004053076658714695
(-9.601832641025814-12.602997468325745j),0.010053985371382983
(-9.608506399579436-12.598292750017789j),-0.004555830420061496
(-9.599077102321102-12.609827450501982j),-0.0068190801180077094
(-9.599366956923449-12.6015587394297j),0.011035586973842703
(-9.60607909155933-12.612796187274474j),-0.008212507483175981
(-9.59278801408435-12.605700177648817j),0.008294515758985014
(-9.603939203170263-12.60704929207245j),0.005602059503876677
(-9.598597673024116-12.609398216572538j),-0.0018509733094948019
(-9.602213278872531-12.604848087054377j),0.0029738409190154845
(-9.604219533045782-12.600733992465814j),-0.0063470480694537935
(-9.592744481598713-12.600876929837595j),0.0033414665118932986
(-9.60069752465497-12.602406162233203j),0.007905340590074923
(-9.601195691304339-12.613901892894548j),-0.010881841893088164
(-9.602943871376349-12.609749646551736j),-0.0036734074664055002
(-9.597986556122317-12.60743095879563j),-0.0009004105312685948
(-9.603717565081988-12.603286588903716j),-0.02047693524069574
(-9.602144582733564-12.607810894740881j),-0.005931541736963987
(-9.602329764898757-12.604317280208058j),0.01601829213533771
(-9.602812318999586-12.613503697920862j),-0.007683650576071371
(-9.610643180135513-12.602504972953122j),0.003826265163489382
(-9.591954570171678-12.612474626435546j),0.0071868671623756125
(-9.600607516654966-12.61677829975713j),0.0017200361183833072
(-9.59644952404519-12.61623703740649j),0.0032636839308981818
(-9.607844394780848-12.607654312097j),0.003900233619207581
(-9.602439529742883-12.612580935542475j),-0.0011920465741396252
(-9.603913377774582-12.609035701836824j),-0.0003539871951035806
(-9.608514455481151-12.615687714150695j),0.004172279269880619
(-9.606538966754616-12.6033827600043j),0.004338521381276183
(-9.60059087657754-12.605510822601985j),0.0040476195913168025
(-9.604551676439955-12.606578958875442j),-0.0016099081336900353
(-9.60693638461129-12.612727841241645j),0.003452209571015998
(-9.600028124674127-12.615889723640045j),0.011013242654483757
(-9.604563088517615-12.608270853368003j),-0.0026203453556756053
(-9.603291687451478-12.602829841663295j),-0.005153111617627499
(-9.601569816051434-12.602928510732573j),-0.01059453192929294
(-9.600048904336088-12.61745522700297j),0.0018076240595365878
(-9.602940000608505-12.605853097497572j),-0.006672938594208391
(-9.602673030333426-12.609167905587348j),-0.0006848282111040105
(-9.602842335217161-12.614036265783493j),-0.010725579371182452
(-9.613690590360905-12.60765069003459j),-0.013650364552645785
(-9.604452830749103-12.609214649083677j),0.00166720428032724
(-9.602140176335888-12.612091629520998j),5.494394774327052e-06
(-9.604119181156587-12.612137795790245j),0.0038035017363481096
(-9.59752951107727-12.604648653279533j),0.004800972302219301
(-9.607602831062147-12.612551771940081j),0.005790398364144353
(-9.601563341351946-12.61019626959629j),-0.012623996502748284
(-9.604536165720104-12.599761410806762j),-0.0017674940220629087
(-9.592709842059573-12.598751219286173j),-0.005560949584858261
(-9.602005409387894-12.607532079138457j),0.010103789327753283
(-9.602796401097622-12.610918537885366j),0.00492743012049432
(-9.608201971127425-12.609139612492209j),-0.018550219943963366
(-9.60671335515669-12.604061668492271j),-0.00843103036480995
(-9.607073730418612-12.583407824579075j),0.011944493975042696
(-9.60463617578994-12.607388069994819j),-0.009172252619569983
(-9.597263563073929-12.604457762997253j),-0.0004316049366280598
(-9.59900820410612-12.611411006194578j),-0.0021410186494753656
(-9.598996862770058-12.60716360969967j),0.009087826017891064
(-9.60712613155153-12.608116844499996j),-0.0019429407101306927
(-9.60517008591935-12.60640554791252j),-0.002291127107752803
(-9.600789829431596-12.607591321239122j),-0.009632297253106676
(-9.602477721261701-12.608942326819074j),0.002500408449463073
(-9.600247850898617-12.612810804747195j),0.008773725798058811
(-9.607520348235493-12.612793523556515j),0.016636911163145002
(-9.598310467795297-12.604012472026625j),0.00337132837766706
(-9.598174528209643-12.604071625388602j),0.002851978381093049
(-9.602209553391875-12.6058104513928j),0.008414613684379
(-9.610066910965518-12.602131650070124j),-0.0031972500514585687
(-9.600479706161268-12.604794817587303j),-0.009748587098478931
(-9.602536424001885-12.609480729763375j),-0.007535336785511819
(-9.609715582355477-12.612411785377649j),-0.00824070000112713
(-9.601520271461085-12.601531668792136j),0.002280130251624505
(-9.60110709052787-12.603515008794517j),-0.001981482031378763
(-9.59952150008278-12.611805422912765j),-0.00011964048571456491
(-9.598990695724668-12.608633367798548j),-0.005777139090646361
(-9.601994867523873-12.600577497337603j),0.004875550476655343
(-9.601465519762138-12.607806183122214j),-0.015153477867610515
(-9.605550471821948-12.602986198208614j),-0.0024135716149130204
(-9.599538930111983-12.606511922227766j),0.0029954451879411355
(-9.607290661566243-12.61945559122867j),-0.0078120197932315975
(-9.59804628932034-12.605489781960479j),0.0011043622172432301
(-9.597662132941938-12.606047899357947j),0.0017183968410689784
(-9.60823882762096-12.602410004709728j),-0.005558544043687727
(-9.602476873748847-12.608145664529664j),0.006557543845611051
(-9.602564349011761-12.606078477062427j),-6.365992599707429e-05
(-9.599781531971123-12.598085758857506j),0.0028642544821994285
(-9.601251055564763-12.606528773515649j),0.007921265643385739
(-9.608414255917257-12.608922428298698j),0.010019135012068801
(-9.607324025084301-12.605350032929032j),0.007669897060277922
(-9.604963757930365-12.611519643760746j),-0.002804953092821156
(-9.603689982831845-12.604801505444662j),-0.0037066346260173433
(-9.594460269473329-12.602896102241935j),0.007487526684733727
(-9.604897618296606-12.60933441376246j),-0.0040397440281386325
(-9.606936542828997-12.611106051359638j),0.0023336345169343168
(-9.597337629394913-12.60419079536037j),-0.0033791058210442407
(-9.603835341403403-12.604333869344387j),-0.004109017389274027
(-9.599750750656819-12.609230000007452j),-0.00857958950375461
(-9.605155069878592-12.609603031050845j),0.002698391882268601
(-9.603002677787742-12.61420974178873j),0.005542020006824292
(-9.600927425324956-12.609917306738524j),-0.0042809152567645555
(-9.605702707390279-12.604890718559838j),0.004960515937338212
(-9.60137870456497-12.609494739900962j),-0.012247063768122355
(-9.603112755361616-12.609811902416213j),-0.004270820945706754
(-9.607890474870603-12.606965472926824j),-0.003511738509982049
(-9.601630851749265-12.60683331585874j),0.0040762927398884045
(-9.602546725558307-12.612650811240693j),0.002621179635558483
(-9.609084540422563-12.614480976647606j),0.0032726246339768927
(-9.601639945820812-12.606615780694346j),0.0003319543238136349
(-9.605942625859687-12.613262616397197j),-0.005269609691560892
(-9.599898469898623-12.614466413801942j),0.01396705450334532
(-9.602467750646312-12.605796484350881j),-0.0027363574530301182
(-9.600973123388759-12.599300603563709j),-0.003501888349632505
(-9.600508228756926-12.608134357278262j),-0.011598639069760674
(-9.59856607837629-12.60813016223176j),0.008451135427833378
(-9.598040378922926-12.612718537327668j),-0.004128319058675999
(-9.601720804978159-12.611025944393699j),-0.00463687830214952
(-9.607830940679824-12.607745556404808j),0.0015193817314664354
(-9.600408108024057-12.612861333121888j),0.0004455666258476889
(-9.606303870606128-12.608119374501237j),-0.0040730234965537186
(-9.600572427002277-12.605498803515157j),0.010248859739240359
(-9.598149922213988-12.604960835567931j),0.006833004044647764
(-9.607420632219966-12.618978980072916j),-0.013587270230244837
(-9.601453293460745-12.606731466739447j),-0.0008022014050305238
(-9.5985287491644-12.608107913416735j),-0.01811464806117045
(-9.602850965913388-12.60784494818736j),0.0049497500473943915
(-9.603692898316066-12.612107948948356j),-0.0005307517719779572
(-9.603980168905839-12.615188292894926j),0.010519412380742795
(-9.605827339971931-12.608047604558447j),-0.00319874189280504
(-9.6028437598507-12.604985296959427j),-0.008452261859598737
(-9.606960792159887-12.615486487984377j),-0.0038759648821332523
(-9.604592491539574-12.608365909783837j),0.004948182305792584
(-9.597123334107991-12.607359699862789j),-0.01108796365880362
(-9.609497139734744-12.600136623480745j),0.0036695483829873865
(-9.60647607651923-12.61049928095632j),-0.001345423874560372
(-9.59859617117394-12.608847100047813j),0.0053701990253956396
(-9.603620198811125-12.608933065141867j),-0.009752129466472336
(-9.600286662936433-12.602420315715625j),-0.00016216030619146309
(-9.599975759236182-12.611088991293041j),0.0009084984840418049
(-9.600797091725786-12.60927236403683j),0.012481796447951233
(-9.60059487764055-12.60511184559874j),-0.0016224612734051318
(-9.605718340688602-12.615990007177354j),0.00048616325758241635
(-9.60233082724882-12.615760388615728j),0.008601791893801372
(-9.60114667818258-12.618340974767035j),0.005107673347043467
(-9.602440437451834-12.613504492868504j),0.013944552694875522
(-9.60252467066573-12.61078363920142j),0.0014012813142283138
(-9.613378469492103-12.589073138096259j),0.007812017006150048
(-9.605388815068403-12.612967202492655j),-0.0017224929772325255
