E,z,var
(-9.651750347581125-12.604500859026992j),(-9.651750347581125-12.604500859026992j),0.01165483660514971
(-9.650527947387701-12.604103214114412j),(-9.650527947387701-12.604103214114412j),-0.003281190035955382
(-9.651671819479816-12.604373943048405j),(-9.651671819479816-12.604373943048405j),-0.004221457394977271
(-9.65229173312275-12.604144496289528j),(-9.65229173312275-12.604144496289528j),-0.0017495944780191188
(-9.651530736672633-12.604056097724055j),(-9.651530736672633-12.604056097724055j),-0.005253279526536899
(-9.651494961409586-12.603642683935417j),(-9.651494961409586-12.603642683935417j),-0.00806346534089709
(-9.652290779382318-12.604031090059376j),(-9.652290779382318-12.604031090059376j),0.002694126564682349
(-9.651910984614174-12.602771371464142j),(-9.651910984614174-12.602771371464142j),0.007073390360266969
(-9.65177306577712-12.603713858488808j),(-9.65177306577712-12.603713858488808j),0.0003082002831095429
(-9.651559449051677-12.603958243653741j),(-9.651559449051677-12.603958243653741j),0.0027675125420564147
(-9.652120453930097-12.603615819645759j),(-9.652120453930097-12.603615819645759j),-0.0008523042584537658
(-9.651312226233568-12.602883147626535j),(-9.651312226233568-12.602883147626535j),-0.0034759964986627824
(-9.651048492573004-12.604349407566387j),(-9.651048492573004-12.604349407566387j),0.005640676770172246
(-9.65084494582124-12.603946760658308j),(-9.65084494582124-12.603946760658308j),0.0033007150153689653
(-9.65078726212483-12.603136917467546j),(-9.65078726212483-12.603136917467546j),0.012190111816493305
(-9.650092769539684-12.60417221889851j),(-9.650092769539684-12.60417221889851j),0.004128819588983232
(-9.649928217415534-12.603327890671524j),(-9.649928217415534-12.603327890671524j),0.003550152517911487
(-9.65035873742955-12.604106222563349j),(-9.65035873742955-12.604106222563349j),-0.011626897901418404
(-9.650561801848323-12.603746800269933j),(-9.650561801848323-12.603746800269933j),-0.005934504353094762
(-9.650133502771627-12.604155928883275j),(-9.650133502771627-12.604155928883275j),0.008719505030400782
(-9.650247025598029-12.604673836149292j),(-9.650247025598029-12.604673836149292j),-0.0057871070734264885
(-9.649700144368802-12.604177393263281j),(-9.649700144368802-12.604177393263281j),-0.009257904423760817
(-9.650610014890082-12.604779663600572j),(-9.650610014890082-12.604779663600572j),0.006200983120352013
(-9.649930122686724-12.604014979386383j),(-9.649930122686724-12.604014979386383j),0.00393573034460589
(-9.649622933876815-12.604343496709747j),(-9.649622933876815-12.604343496709747j),0.0026504928834320987
(-9.64986715204814-12.604130159189838j),(-9.64986715204814-12.604130159189838j),-0.007151806716038548
(-9.649737125051882-12.604403049494463j),(-9.649737125051882-12.604403049494463j),-0.001944521677436179
(-9.649907518962857-12.60414199950731j),(-9.649907518962857-12.60414199950731j),0.005471106746317186
(-9.649836004911396-12.603821013694601j),(-9.649836004911396-12.603821013694601j),-0.0047150123721230045
(-9.650194867319016-12.604125518549976j),(-9.650194867319016-12.604125518549976j),0.006962381614312468
(-9.649455260573193-12.604188970068643j),(-9.649455260573193-12.604188970068643j),0.002929937905341668
(-9.650466123105488-12.604374622962741j),(-9.650466123105488-12.604374622962741j),-0.01612457994788508
(-9.650356211942317-12.603747629584122j),(-9.650356211942317-12.603747629584122j),-0.011077907863434376
(-9.649126675432381-12.603790825194098j),(-9.649126675432381-12.603790825194098j),-0.0009269115459704022
(-9.650487419607169-12.604393408439346j),(-9.650487419607169-12.604393408439346j),-0.011336159151416347
(-9.649247739430628-12.603022302126071j),(-9.649247739430628-12.603022302126071j),-0.004868555680580191
(-9.6497052636621-12.60375565553087j),(-9.6497052636621-12.60375565553087j),0.0028901594632662593
(-9.649432674844615-12.60361040695002j),(-9.649432674844615-12.60361040695002j),0.0010264479746091464
(-9.648766091748874-12.60328914832407j),(-9.648766091748874-12.60328914832407j),-0.0009138567270631771
(-9.64955042241896-12.603412648859464j),(-9.64955042241896-12.603412648859464j),0.0036003847934156265
(-9.648862986289684-12.603247980291304j),(-9.648862986289684-12.603247980291304j),0.009945052185473164
(-9.649100784184037-12.603975919841385j),(-9.649100784184037-12.603975919841385j),0.007605440233157247
(-9.648717009913803-12.603468108198742j),(-9.648717009913803-12.603468108198742j),0.004193964554478465
(-9.648734770427865-12.604900295580027j),(-9.648734770427865-12.604900295580027j),-1.582455885660411e-05
(-9.648667706862394-12.604740852831076j),(-9.648667706862394-12.604740852831076j),-0.00026020322878090544
(-9.648730965963459-12.603875293269626j),(-9.648730965963459-12.603875293269626j),0.0057717720490622635
(-9.648605503588723-12.604796328790568j),(-9.648605503588723-12.604796328790568j),0.0058335612170896944
(-9.64825743182921-12.604940556419193j),(-9.64825743182921-12.604940556419193j),-0.006574146835806993
(-9.648870962308257-12.604096983649443j),(-9.648870962308257-12.604096983649443j),0.005892879211160107
(-9.648379752974261-12.60527286585712j),(-9.648379752974261-12.60527286585712j),-0.016648312832874324
(-9.64899751288077-12.604858065508456j),(-9.64899751288077-12.604858065508456j),-0.009726569805884934
(-9.648153199127952-12.604769223111544j),(-9.648153199127952-12.604769223111544j),-0.008881277697495324
(-9.64762882937984-12.603942185093876j),(-9.64762882937984-12.603942185093876j),0.00024381253488641843
(-9.648364736432946-12.604368468782377j),(-9.648364736432946-12.604368468782377j),0.006451190685736726
(-9.647550032447471-12.604431983890594j),(-9.647550032447471-12.604431983890594j),0.004262010760746148
(-9.64715800210861-12.60502910302796j),(-9.64715800210861-12.60502910302796j),-0.004610817760080755
(-9.647371372833575-12.605046601360693j),(-9.647371372833575-12.605046601360693j),0.0017780364491188033
(-9.647105071140565-12.605883737222799j),(-9.647105071140565-12.605883737222799j),0.0036437110474278394
(-9.64568790797552-12.605893559313595j),(-9.64568790797552-12.605893559313595j),-0.002878657338485139
(-9.645980154188166-12.604384743455642j),(-9.645980154188166-12.604384743455642j),0.0039624332241668895
(-9.646929428869552-12.604757751195734j),(-9.646929428869552-12.604757751195734j),-0.005276669456425531
(-9.646977674002606-12.60540527532355j),(-9.646977674002606-12.60540527532355j),0.017005481708036
(-9.64617966966351-12.605594098468853j),(-9.64617966966351-12.605594098468853j),0.009493489775959712
(-9.645917636371353-12.606447779741842j),(-9.645917636371353-12.606447779741842j),-0.009124121851903687
(-9.64703792051312-12.605627380083405j),(-9.64703792051312-12.605627380083405j),-0.006499678681484691
(-9.646135747706142-12.605189892424407j),(-9.646135747706142-12.605189892424407j),-0.001709949359386493
(-9.646754094579208-12.605239643404794j),(-9.646754094579208-12.605239643404794j),-0.012036710903407945
(-9.646744230951041-12.604771161206369j),(-9.646744230951041-12.604771161206369j),-0.0018821976072138293
(-9.646036583741425-12.604853888949311j),(-9.646036583741425-12.604853888949311j),0.00030424742978885615
(-9.646231750844338-12.604648004237772j),(-9.646231750844338-12.604648004237772j),-0.011973593530930724
(-9.644931694633557-12.603640234696776j),(-9.644931694633557-12.603640234696776j),-0.0009097864492713279
(-9.645838871009481-12.604194290219523j),(-9.645838871009481-12.604194290219523j),0.004529917286788532
(-9.644981251588785-12.60410470383603j),(-9.644981251588785-12.60410470383603j),0.0035088140122647854
(-9.64520292256135-12.605172967278227j),(-9.64520292256135-12.605172967278227j),0.005504722804405428
(-9.644808804365427-12.604380898697096j),(-9.644808804365427-12.604380898697096j),0.012583937468808211
(-9.644452674881332-12.605166237989483j),(-9.644452674881332-12.605166237989483j),0.0018621187909745335
(-9.645377369685804-12.604887486363431j),(-9.645377369685804-12.604887486363431j),0.0015770972530292835
(-9.645438205619667-12.60564436241011j),(-9.645438205619667-12.60564436241011j),0.0068671826569813655
(-9.645306808919335-12.605909361290053j),(-9.645306808919335-12.605909361290053j),0.0016445262059356818
(-9.645198079202999-12.605298917651933j),(-9.645198079202999-12.605298917651933j),0.005670175908372739
(-9.645276163957016-12.605216964844484j),(-9.645276163957016-12.605216964844484j),0.00046700712378438646
(-9.644078120473779-12.60594054796799j),(-9.644078120473779-12.60594054796799j),-0.006616900664399718
(-9.644289794200581-12.604937403906805j),(-9.644289794200581-12.604937403906805j),0.004027062849186475
(-9.644836964686993-12.605177516402785j),(-9.644836964686993-12.605177516402785j),0.007507884053547102
(-9.643791050185753-12.605846302600039j),(-9.643791050185753-12.605846302600039j),-0.0048467005620644096
(-9.644366378295238-12.605233450746516j),(-9.644366378295238-12.605233450746516j),0.010275537612573864
(-9.643570603424656-12.605490593548586j),(-9.643570603424656-12.605490593548586j),-0.00491645143266407
(-9.644412091765442-12.605461342652726j),(-9.644412091765442-12.605461342652726j),0.01565472054058847
(-9.64466877272277-12.606565880724455j),(-9.64466877272277-12.606565880724455j),-0.007904461204334204
(-9.644348529996446-12.605410794364483j),(-9.644348529996446-12.605410794364483j),-0.0016355767684767815
(-9.644509775631287-12.605953474303648j),(-9.644509775631287-12.605953474303648j),-0.0012887216058878775
(-9.644462868762488-12.606585168340793j),(-9.644462868762488-12.606585168340793j),0.0020564247722320702
(-9.64406628521608-12.605826027541397j),(-9.64406628521608-12.605826027541397j),0.004412603934243392
(-9.64468931900863-12.605394840341607j),(-9.64468931900863-12.605394840341607j),-0.003028619699762654
(-9.644641487556722-12.605244300554737j),(-9.644641487556722-12.605244300554737j),0.0034705740997813856
(-9.644866945997869-12.606192874829025j),(-9.644866945997869-12.606192874829025j),0.0013459993022710448
(-9.64415137980376-12.60524711581779j),(-9.64415137980376-12.60524711581779j),-0.013048252487341493
(-9.644056761671104-12.605431553100747j),(-9.644056761671104-12.605431553100747j),0.003407652649749191
(-9.643965696848523-12.605278089454226j),(-9.643965696848523-12.605278089454226j),-0.00246980554835446
(-9.644209232394815-12.604463545414502j),(-9.644209232394815-12.604463545414502j),0.0035608495535258034
(-9.644295232104685-12.6054658011423j),(-9.644295232104685-12.6054658011423j),-0.003687582522788023
(-9.644475710337746-12.605432415660411j),(-9.644475710337746-12.605432415660411j),0.004632513706855972
(-9.643765951830076-12.605598284332295j),(-9.643765951830076-12.605598284332295j),0.0058957337684194585
(-9.64436010537185-12.60545033425322j),(-9.64436010537185-12.60545033425322j),-0.004005149865842364
(-9.644147330871983-12.605519486030236j),(-9.644147330871983-12.605519486030236j),-0.0003030426315853046
(-9.64343631429037-12.605453104113597j),(-9.64343631429037-12.605453104113597j),0.003524448543843723
(-9.643451712346419-12.605441898184795j),(-9.643451712346419-12.605441898184795j),0.009552339754889325
(-9.643839959894418-12.605808070698009j),(-9.643839959894418-12.605808070698009j),-0.00098305865249979
(-9.644065760505962-12.6058692234067j),(-9.644065760505962-12.6058692234067j),0.006691261043275491
(-9.643431192111894-12.60632776200113j),(-9.643431192111894-12.60632776200113j),-0.003704572249859435
(-9.643147777969325-12.606138423878516j),(-9.643147777969325-12.606138423878516j),-0.0024676881533621108
(-9.643405032544976-12.606099910091622j),(-9.643405032544976-12.606099910091622j),-0.0004767598728852547
(-9.643391952570806-12.606561675314643j),(-9.643391952570806-12.606561675314643j),-0.01049314113591692
(-9.643966558035558-12.60593744351537j),(-9.643966558035558-12.60593744351537j),0.008152441172370573
(-9.642614199893814-12.606879455060946j),(-9.642614199893814-12.606879455060946j),-0.0015799189987694897
(-9.643293849315096-12.60583367157189j),(-9.643293849315096-12.60583367157189j),-0.0036961472901228237
(-9.643456217083251-12.606632907024158j),(-9.643456217083251-12.606632907024158j),0.00010016730985826359
(-9.643109503860153-12.606364967013022j),(-9.643109503860153-12.606364967013022j),-0.0026480824736240935
(-9.643804752384757-12.606191557110959j),(-9.643804752384757-12.606191557110959j),-0.0004834324902348603
(-9.643047291982091-12.606286272872419j),(-9.643047291982091-12.606286272872419j),-0.010834557690626542
(-9.64284477381312-12.606060066673505j),(-9.64284477381312-12.606060066673505j),0.002720508978598442
(-9.643128335934787-12.605604303758335j),(-9.643128335934787-12.605604303758335j),0.003427623241755497
(-9.6428883211697-12.60663033167156j),(-9.6428883211697-12.60663033167156j),0.0035663515620276555
(-9.6421939946179-12.605792155617008j),(-9.6421939946179-12.605792155617008j),0.002239594315487884
(-9.64293069559179-12.606310076780833j),(-9.64293069559179-12.606310076780833j),0.004469295862280533
(-9.642967391513709-12.606471511866612j),(-9.642967391513709-12.606471511866612j),0.004771534789919015
(-9.642828936400992-12.606870387232071j),(-9.642828936400992-12.606870387232071j),0.010854713672433573
(-9.643086155999027-12.607023409694062j),(-9.643086155999027-12.607023409694062j),0.001726207699627525
(-9.642661026873762-12.606816873067581j),(-9.642661026873762-12.606816873067581j),0.008668602430531795
(-9.642794509937522-12.60711343915387j),(-9.642794509937522-12.60711343915387j),-0.003824768761658124
(-9.643210605011497-12.60734108685963j),(-9.643210605011497-12.60734108685963j),0.006719354341426095
(-9.6424773048886-12.606930584179114j),(-9.6424773048886-12.606930584179114j),0.002584196775898821
(-9.6436122061907-12.607145732718761j),(-9.6436122061907-12.607145732718761j),-0.003272914120899143
(-9.643544042101185-12.607946457770872j),(-9.643544042101185-12.607946457770872j),-0.005268294018662349
(-9.643063065426297-12.606350586661431j),(-9.643063065426297-12.606350586661431j),-0.003840466636775307
(-9.642716492433522-12.606271123477935j),(-9.642716492433522-12.606271123477935j),0.016580344947857473
(-9.641336974325453-12.606985758504596j),(-9.641336974325453-12.606985758504596j),0.009239017026006859
(-9.641849647547676-12.607230229092144j),(-9.641849647547676-12.607230229092144j),-0.009415470698491567
(-9.642147140184358-12.606478757614784j),(-9.642147140184358-12.606478757614784j),0.00028221671831964894
(-9.641271444196752-12.607209366799147j),(-9.641271444196752-12.607209366799147j),0.01054947957742532
(-9.641930160516-12.607267710115586j),(-9.641930160516-12.607267710115586j),-0.0012993675186601917
(-9.641789607731384-12.60800055234413j),(-9.641789607731384-12.60800055234413j),-0.005392212049925893
(-9.641189419594506-12.607115930327113j),(-9.641189419594506-12.607115930327113j),-0.0034274187397487464
(-9.642555064908363-12.607077968299349j),(-9.642555064908363-12.607077968299349j),-0.008764139067987268
(-9.642038932370237-12.607606320662564j),(-9.642038932370237-12.607606320662564j),0.0026292419041110873
(-9.641796838622621-12.60688288217504j),(-9.641796838622621-12.60688288217504j),-0.005196197535965782
(-9.640413279642019-12.607101976334201j),(-9.640413279642019-12.607101976334201j),-0.003375735501825216
(-9.640988840386772-12.606875120018785j),(-9.640988840386772-12.606875120018785j),0.006547477784943833
(-9.64164151356968-12.606493870648745j),(-9.64164151356968-12.606493870648745j),-0.00023347991321186
(-9.640651470302506-12.606319438238568j),(-9.640651470302506-12.606319438238568j),0.006989601266039493
(-9.640693717502199-12.60717802186828j),(-9.640693717502199-12.60717802186828j),0.005742035734571677
(-9.640686368028527-12.607714634029241j),(-9.640686368028527-12.607714634029241j),6.865840138395527e-05
(-9.641343822358575-12.606524683279002j),(-9.641343822358575-12.606524683279002j),0.00206614349038441
(-9.641614732164125-12.60762241848333j),(-9.641614732164125-12.60762241848333j),0.005129181040473892
(-9.640697379260205-12.607760616910863j),(-9.640697379260205-12.607760616910863j),-0.003937144133453153
(-9.641927415864348-12.608083235368644j),(-9.641927415864348-12.608083235368644j),-0.0028560317745763716
(-9.640483400592094-12.607913440368833j),(-9.640483400592094-12.607913440368833j),0.0035993337908202814
(-9.640632444204714-12.606774091235895j),(-9.640632444204714-12.606774091235895j),0.00022335856796902343
(-9.641761082344045-12.608517618099238j),(-9.641761082344045-12.608517618099238j),0.008089014944224862
(-9.64134416628417-12.607884574016346j),(-9.64134416628417-12.607884574016346j),0.0008112109223072857
(-9.640919674739878-12.60877104744275j),(-9.640919674739878-12.60877104744275j),-0.009577481048728667
(-9.641283459619965-12.60845273051753j),(-9.641283459619965-12.60845273051753j),-0.008914908573227793
(-9.642065829976092-12.607726367001396j),(-9.642065829976092-12.607726367001396j),-0.0004823085718508912
(-9.640806154690077-12.607708795527767j),(-9.640806154690077-12.607708795527767j),0.01749915782494913
(-9.640420587498218-12.608631823296784j),(-9.640420587498218-12.608631823296784j),-0.004873281923955295
(-9.641541190466722-12.608024358015138j),(-9.641541190466722-12.608024358015138j),0.011787379079923506
(-9.641664779417825-12.607919472587866j),(-9.641664779417825-12.607919472587866j),-0.000793865249753769
(-9.640607847810113-12.608557390533768j),(-9.640607847810113-12.608557390533768j),-0.0038974226580177984
(-9.641505187267645-12.607966459540252j),(-9.641505187267645-12.607966459540252j),-0.001685545964667722
(-9.640769658576975-12.607969386529772j),(-9.640769658576975-12.607969386529772j),-0.003756785705939415
(-9.641541511593568-12.607583463535255j),(-9.641541511593568-12.607583463535255j),0.0076623236821104805
(-9.640537652342521-12.608672397707233j),(-9.640537652342521-12.608672397707233j),-0.001932452576394127
(-9.64063240975047-12.607480259432531j),(-9.64063240975047-12.607480259432531j),0.007627159319625997
(-9.640863460555732-12.60846652401418j),(-9.640863460555732-12.60846652401418j),0.0013014906112060103
(-9.641476105225877-12.609405581847856j),(-9.641476105225877-12.609405581847856j),-0.006143275326463383
(-9.640496063834705-12.608247051163016j),(-9.640496063834705-12.608247051163016j),-0.0022001690890227736
(-9.641413990569392-12.608882557391459j),(-9.641413990569392-12.608882557391459j),0.005798763654771691
(-9.641090269268242-12.609309896031048j),(-9.641090269268242-12.609309896031048j),-0.002623588667957064
(-9.640705887644538-12.607608976934117j),(-9.640705887644538-12.607608976934117j),-0.0026350277137992865
(-9.640216593133703-12.60888192000321j),(-9.640216593133703-12.60888192000321j),0.0016537582673419949
(-9.640341654994403-12.608159915609999j),(-9.640341654994403-12.608159915609999j),-0.003934247905335489
(-9.640563187837857-12.608580257505544j),(-9.640563187837857-12.608580257505544j),-0.0015096929737252493
(-9.640093975717495-12.608017008567703j),(-9.640093975717495-12.608017008567703j),-0.005083652214913009
(-9.640335912320559-12.608533398439977j),(-9.640335912320559-12.608533398439977j),0.010522320987679756
(-9.639453419547447-12.608795470922635j),(-9.639453419547447-12.608795470922635j),0.010810215697391965
(-9.640653546108267-12.608100719541028j),(-9.640653546108267-12.608100719541028j),0.0031313466592536535
(-9.639380269230077-12.608408677718238j),(-9.639380269230077-12.608408677718238j),0.006175054999938574
(-9.639252514325252-12.608867243683074j),(-9.639252514325252-12.608867243683074j),-0.00347064776098122
(-9.63902213344606-12.60845809314098j),(-9.63902213344606-12.60845809314098j),0.01256821908737038
(-9.638414908457289-12.609123401432946j),(-9.638414908457289-12.609123401432946j),0.0032322304039297026
(-9.638427344396034-12.60936942603112j),(-9.638427344396034-12.60936942603112j),0.00413721468247658
(-9.638819497258163-12.609817941074056j),(-9.638819497258163-12.609817941074056j),-0.001840094854609712
(-9.639291993306646-12.609278528193215j),(-9.639291993306646-12.609278528193215j),0.004062035992570863
(-9.63923120029109-12.60902203089232j),(-9.63923120029109-12.60902203089232j),0.0014261483326662534
(-9.638302199650512-12.609641875613612j),(-9.638302199650512-12.609641875613612j),0.007116226820026364
(-9.63923757299232-12.609999077749594j),(-9.63923757299232-12.609999077749594j),0.005865831107073626
(-9.638934174237193-12.609522739361305j),(-9.638934174237193-12.609522739361305j),-0.012015955306124518
(-9.639173336606195-12.609751711194752j),(-9.639173336606195-12.609751711194752j),-0.005790944892121315
(-9.638791126828387-12.608904379592753j),(-9.638791126828387-12.608904379592753j),-0.0037697011506190666
(-9.638333154605744-12.608932327434713j),(-9.638333154605744-12.608932327434713j),0.0054109572908279755
(-9.638939233351435-12.608858063876948j),(-9.638939233351435-12.608858063876948j),-0.0004884113691345993
(-9.63853655777161-12.609114954421095j),(-9.63853655777161-12.609114954421095j),-0.006176985634498675
(-9.638866932821614-12.60942841349845j),(-9.638866932821614-12.60942841349845j),-0.005877286066402391
(-9.638821948236043-12.6093107127084j),(-9.638821948236043-12.6093107127084j),-0.007460523873062934
(-9.639187062570754-12.608682641434116j),(-9.639187062570754-12.608682641434116j),0.002340319595716556
(-9.6385612342843-12.608551840668905j),(-9.6385612342843-12.608551840668905j),-0.006606074167489312
(-9.638621038265974-12.609231986377113j),(-9.638621038265974-12.609231986377113j),0.001763969652349336
(-9.639186876566994-12.60818386021446j),(-9.639186876566994-12.60818386021446j),0.005726715721239756
(-9.639536804956421-12.609320211940753j),(-9.639536804956421-12.609320211940753j),-0.0032239495420081686
(-9.638055216088679-12.609159625658462j),(-9.638055216088679-12.609159625658462j),0.005284953803539334
(-9.639354874717915-12.608949447311444j),(-9.639354874717915-12.608949447311444j),-0.0018676744461445303
(-9.639423948535821-12.608623289740716j),(-9.639423948535821-12.608623289740716j),-0.001054176163524827
(-9.638735784703254-12.608829191491315j),(-9.638735784703254-12.608829191491315j),-0.0068316608701687225
(-9.639155450956205-12.607842525341274j),(-9.639155450956205-12.607842525341274j),0.0018985693564590948
(-9.638489109202359-12.608646111625992j),(-9.638489109202359-12.608646111625992j),-0.003942293832730164
(-9.638805996800773-12.608415442854106j),(-9.638805996800773-12.608415442854106j),0.012662329144788261
(-9.638353135538301-12.609091947417337j),(-9.638353135538301-12.609091947417337j),-0.003675462557378664
(-9.638247732009972-12.60807196802808j),(-9.638247732009972-12.60807196802808j),0.00244291117624855
(-9.638536311734894-12.608790034414188j),(-9.638536311734894-12.608790034414188j),-0.006320855788804884
(-9.638432728070214-12.608462325287265j),(-9.638432728070214-12.608462325287265j),-0.0028808112662167627
(-9.638453114417139-12.608371941678j),(-9.638453114417139-12.608371941678j),0.002962856594015716
(-9.638940032491298-12.608254442679506j),(-9.638940032491298-12.608254442679506j),0.004446808777352035
(-9.6380998438753-12.608641199547302j),(-9.6380998438753-12.608641199547302j),-0.005043948189703018
(-9.638723032235598-12.608476202533945j),(-9.638723032235598-12.608476202533945j),0.006539934337984465
(-9.638805448477312-12.609180972960619j),(-9.638805448477312-12.609180972960619j),0.0035160905355323415
(-9.638848290771984-12.609281482850255j),(-9.638848290771984-12.609281482850255j),-0.0001449589519996239
(-9.638613921589839-12.608634678212j),(-9.638613921589839-12.608634678212j),0.0038361561408098367
(-9.637853208817095-12.608836576447619j),(-9.637853208817095-12.608836576447619j),-0.004995073858135619
(-9.638611723313227-12.608565788080107j),(-9.638611723313227-12.608565788080107j),0.002414364535469296
(-9.63820263534648-12.608833232292469j),(-9.63820263534648-12.608833232292469j),0.00297699635828598
(-9.637761902366965-12.608828304315184j),(-9.637761902366965-12.608828304315184j),-0.008299186025114057
(-9.638656691767501-12.608990707954625j),(-9.638656691767501-12.608990707954625j),0.005131960693374605
(-9.637463555414035-12.608886678229567j),(-9.637463555414035-12.608886678229567j),-0.02024537863763096
(-9.6370374605773-12.608233506269242j),(-9.6370374605773-12.608233506269242j),0.002557849378035826
(-9.63861680547093-12.607770787947759j),(-9.63861680547093-12.607770787947759j),0.0003337268288640239
(-9.638434972237492-12.607920589141402j),(-9.638434972237492-12.607920589141402j),-0.00023194997544531736
(-9.637681074987027-12.60772341889072j),(-9.637681074987027-12.60772341889072j),-0.001967233909810479
(-9.638264398266585-12.608744035392116j),(-9.638264398266585-12.608744035392116j),0.0008910952642779755
(-9.637944910688054-12.608531129704422j),(-9.637944910688054-12.608531129704422j),0.006342704068146077
(-9.636963221912003-12.608835219743295j),(-9.636963221912003-12.608835219743295j),-0.009669023627391233
(-9.638337719255325-12.607963297235546j),(-9.638337719255325-12.607963297235546j),-0.0024243469002344104
(-9.63821353986216-12.608926335840808j),(-9.63821353986216-12.608926335840808j),-0.0012876022363971494
(-9.638011006214926-12.608437579943251j),(-9.638011006214926-12.608437579943251j),-0.006639485088690268
(-9.637540673668095-12.60897951057111j),(-9.637540673668095-12.60897951057111j),0.00796526799064664
(-9.6376527227021-12.608843748875632j),(-9.6376527227021-12.608843748875632j),0.004711128977293904
(-9.638299655586165-12.608827937072363j),(-9.638299655586165-12.608827937072363j),-0.00428228642296685
(-9.637360264581032-12.608560128983813j),(-9.637360264581032-12.608560128983813j),-0.003725998986378871
(-9.638679088842222-12.608007554431726j),(-9.638679088842222-12.608007554431726j),-0.0027346396035788584
(-9.638120961628001-12.608332936538828j),(-9.638120961628001-12.608332936538828j),0.0013375709818522605
(-9.637431414455218-12.60843070473411j),(-9.637431414455218-12.60843070473411j),0.0029735010945999073
(-9.63736252090695-12.60805187799176j),(-9.63736252090695-12.60805187799176j),-0.0026811678171513326
(-9.637259535452761-12.60819441552684j),(-9.637259535452761-12.60819441552684j),-0.004594949226395603
(-9.637344313354872-12.608135667899255j),(-9.637344313354872-12.608135667899255j),0.007882421522049569
(-9.63782764303797-12.607931698072687j),(-9.63782764303797-12.607931698072687j),-0.003555556207387896
(-9.636752518696666-12.609160775569164j),(-9.636752518696666-12.609160775569164j),0.002708639831488715
(-9.637026158069322-12.608518779403136j),(-9.637026158069322-12.608518779403136j),-0.0002973095159985759
(-9.635514524834383-12.607918812308903j),(-9.635514524834383-12.607918812308903j),-0.0030740380197128627
(-9.63678299540653-12.60754821838397j),(-9.63678299540653-12.60754821838397j),-0.002635434062558795
(-9.63736315128232-12.60857652357124j),(-9.63736315128232-12.60857652357124j),0.015763554048772128
(-9.63686408686274-12.60859422120399j),(-9.63686408686274-12.60859422120399j),-0.0014843200933326564
(-9.636981547549784-12.608628861323487j),(-9.636981547549784-12.608628861323487j),-0.0009855107927524472
(-9.636528961020522-12.607801749857808j),(-9.636528961020522-12.607801749857808j),-0.0002776080889492595
(-9.636883330718135-12.607554642405269j),(-9.636883330718135-12.607554642405269j),-0.0002392081163880751
(-9.635797791719515-12.608110836103918j),(-9.635797791719515-12.608110836103918j),-0.003771652376603888
(-9.635791348588619-12.608111129837024j),(-9.635791348588619-12.608111129837024j),0.0020123132509857057
(-9.636078899104493-12.607975380654125j),(-9.636078899104493-12.607975380654125j),-0.0024267230201680543
(-9.635417571391217-12.608245466571494j),(-9.635417571391217-12.608245466571494j),0.006502315439022476
(-9.634937312265233-12.609039020392546j),(-9.634937312265233-12.609039020392546j),0.009034929308944764
(-9.635563103891407-12.608524477985199j),(-9.635563103891407-12.608524477985199j),0.0037688597465157653
(-9.635605155487786-12.60859644122139j),(-9.635605155487786-12.60859644122139j),0.004393989189179953
(-9.63557665463755-12.608764872877696j),(-9.63557665463755-12.608764872877696j),0.007835012024634757
(-9.635695494148631-12.609378212619312j),(-9.635695494148631-12.609378212619312j),-0.002566551748588702
(-9.635356126517063-12.609507670702037j),(-9.635356126517063-12.609507670702037j),0.004789318457515687
(-9.635691119666056-12.608498038116663j),(-9.635691119666056-12.608498038116663j),0.012127956030289915
(-9.635622420879473-12.61009498876119j),(-9.635622420879473-12.61009498876119j),0.006633037936232146
(-9.63522675248144-12.609486557799423j),(-9.63522675248144-12.609486557799423j),0.004110447287342281
(-9.635616506589688-12.609817706221696j),(-9.635616506589688-12.609817706221696j),-0.001127119400817062
(-9.635447030715417-12.609664982104256j),(-9.635447030715417-12.609664982104256j),0.002797920842990859
(-9.635185222696315-12.609508638787828j),(-9.635185222696315-12.609508638787828j),0.009382060485356145
(-9.635434575348519-12.609566823107345j),(-9.635434575348519-12.609566823107345j),-0.007517018687299999
(-9.636395478058889-12.609146138893665j),(-9.636395478058889-12.609146138893665j),0.0004970853354465694
(-9.635419092202865-12.609776413695926j),(-9.635419092202865-12.609776413695926j),-0.0010603663570683303
(-9.636531661872825-12.609228351606152j),(-9.636531661872825-12.609228351606152j),-0.015326475528162688
(-9.635948251501722-12.608980031890843j),(-9.635948251501722-12.608980031890843j),0.003587449412830463
(-9.635883483142162-12.609212504807449j),(-9.635883483142162-12.609212504807449j),-0.005586922098249459
(-9.636926417400115-12.609405764853074j),(-9.636926417400115-12.609405764853074j),0.0033350507084254862
(-9.63596624666266-12.609345552929646j),(-9.63596624666266-12.609345552929646j),-0.011723129489013669
(-9.635528511791147-12.608041994504685j),(-9.635528511791147-12.608041994504685j),0.0008095751129494889
(-9.636152946345444-12.610182547207486j),(-9.636152946345444-12.610182547207486j),0.00822247013505036
(-9.635497814719475-12.60947109561146j),(-9.635497814719475-12.60947109561146j),-0.007294563758210509
(-9.635755221640848-12.608904777519433j),(-9.635755221640848-12.608904777519433j),0.004115399067478349
(-9.636446356427259-12.609421478747471j),(-9.636446356427259-12.609421478747471j),0.0025501096712716048
