E,z,var,E_Final,E_ED
(-34.49266860509785-14.127949202985048j),(-48.75-26.25j),317.05028760005405,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.51173165632076-14.246864127287875j),(-48.75-26.25j),317.08960133582116,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.410585940154654-14.271142475226386j),(-48.75-26.25j),316.93964324337503,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.46347153767015-14.308857507080681j),(-48.75-26.25j),317.0283063384282,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.62294491074932-13.979969821068982j),(-48.75-26.25j),317.12806113039676,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.350949902210225-14.352634553032416j),(-48.75-26.25j),316.9557261556788,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.60147831178716-13.958790880038984j),(-48.75-26.25j),317.0574184393499,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.40419605538176-14.28179729609776j),(-48.75-26.25j),316.95669399066355,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.26236151352778-14.385878827099955j),(-48.75-26.25j),317.1435516865884,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.474888265470675-14.194610299520155j),(-48.75-26.25j),317.0747232245486,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.57967630940887-13.959764810356113j),(-48.75-26.25j),317.0614619749942,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.41485020326156-14.324630422245669j),(-48.75-26.25j),316.8308242572384,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.2713556912879-14.572790096222672j),(-48.75-26.25j),316.8430611859943,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.36985800668666-14.503426039689904j),(-48.75-26.25j),317.0333893999891,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.33142645574866-14.315444597500472j),(-48.75-26.25j),316.9642659274109,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.37444551922728-14.316586784798668j),(-48.75-26.25j),317.10339412758265,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.47169667455892-14.165028439753648j),(-48.75-26.25j),316.80762659795283,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.40891762566594-14.444156306807303j),(-48.75-26.25j),316.8830781759534,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.724123757486865-13.938599978013306j),(-48.75-26.25j),317.0138064521749,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.49226416542457-14.21390761142028j),(-48.75-26.25j),317.1312756707857,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.426684521290426-14.32715210181444j),(-48.75-26.25j),317.02371918256506,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.57123531190162-14.07997958052703j),(-48.75-26.25j),316.80552956437396,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.439777805630285-14.257279771555504j),(-48.75-26.25j),316.9358976268909,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.29163270631463-14.593427719379632j),(-48.75-26.25j),316.9663716205745,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.52394598833625-14.175492953263253j),(-48.75-26.25j),316.92018849630205,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.579160615376594-14.054552813800305j),(-48.75-26.25j),316.91176796134835,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.529346872813754-14.29283728865387j),(-48.75-26.25j),316.89148263777,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.47295674418253-14.169549766820252j),(-48.75-26.25j),317.0159242760889,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.41157277952818-14.294045932691278j),(-48.75-26.25j),317.19382818775307,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.28123540115422-14.40472235123768j),(-48.75-26.25j),316.82755772644987,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.50914603496607-14.248183911900158j),(-48.75-26.25j),316.93022877854935,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.47784308183416-14.220134300779115j),(-48.75-26.25j),317.08038092581023,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.576970096636074-13.979767133155109j),(-48.75-26.25j),316.9476466012592,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.229812940592495-14.509418206484701j),(-48.75-26.25j),316.8686044844151,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.1033697687532-14.583633284387586j),(-48.75-26.25j),317.07790310505635,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.48750882737151-14.154675366363488j),(-48.75-26.25j),316.774407850395,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.709168142735365-14.035209726852353j),(-48.75-26.25j),317.02603477866353,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.67237475741701-13.902214423847388j),(-48.75-26.25j),317.2160373222133,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.49676094343449-14.2099043895013j),(-48.75-26.25j),317.18466327759,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.63689960157476-14.067110284365192j),(-48.75-26.25j),316.9703058153576,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.321721188039994-14.4351902608175j),(-48.75-26.25j),317.0811259537817,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.44530971523377-14.25106952746119j),(-48.75-26.25j),316.795076644846,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.44233492509879-14.3374058269095j),(-48.75-26.25j),316.90702398954187,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.34832520897287-14.185795764303334j),(-48.75-26.25j),316.96154272138307,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.54605236436863-14.291640413735326j),(-48.75-26.25j),316.8936728010572,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.473466873665245-14.322381224933055j),(-48.75-26.25j),316.93242700447996,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.42094367513123-14.210888356580531j),(-48.75-26.25j),316.9032951201059,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.666157543626575-13.890711171582595j),(-48.75-26.25j),316.89766265657136,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.53459872564988-14.094307393335288j),(-48.75-26.25j),316.94212868358045,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.39743657509468-14.30507869658437j),(-48.75-26.25j),317.02348606292276,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.52503105892298-14.298549696289749j),(-48.75-26.25j),317.09287218327194,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.293413007089015-14.541167458927587j),(-48.75-26.25j),316.946526014105,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.452738294167354-14.293465712137747j),(-48.75-26.25j),316.97988707469733,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.55132607825845-14.143939228360805j),(-48.75-26.25j),316.9977089299383,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.48467425626763-14.153027941270324j),(-48.75-26.25j),316.76668435348444,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.40785433125163-14.343110205095511j),(-48.75-26.25j),316.85009178760276,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.54691923942813-14.083527526118543j),(-48.75-26.25j),316.9752101869003,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.65573818782083-13.957465391994978j),(-48.75-26.25j),316.92459522842415,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.4762723005633-14.137886280906384j),(-48.75-26.25j),317.0321650380392,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.562475693617635-14.05873812716299j),(-48.75-26.25j),316.9148686962363,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.39785531985312-14.250873613674056j),(-48.75-26.25j),317.0633130937422,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.409906935651634-14.476796398399193j),(-48.75-26.25j),316.8325284012136,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.452560112262056-14.16816573891488j),(-48.75-26.25j),317.08227032662967,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.76724498568085-13.953591922669743j),(-48.75-26.25j),316.96331872573165,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.51875728255483-14.220193409406729j),(-48.75-26.25j),316.98991877364136,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.58430233673499-14.208778492103779j),(-48.75-26.25j),316.92309574084953,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.50979093327365-14.304142697799723j),(-48.75-26.25j),316.99279467496723,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.400014791422-14.299900787225267j),(-48.75-26.25j),316.94589646507774,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.62587114014362-14.13260499394053j),(-48.75-26.25j),317.03243121829126,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.46117957989189-14.009092224075424j),(-48.75-26.25j),317.0704986959095,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.74243930255039-13.881506673829703j),(-48.75-26.25j),316.85453045574735,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.445443033846246-14.352630635624088j),(-48.75-26.25j),316.8937642644039,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.355468608057194-14.352566936727653j),(-48.75-26.25j),316.9801791724794,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.547867083084626-14.087688195791783j),(-48.75-26.25j),317.0054316205296,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.47153932400012-14.308314609096335j),(-48.75-26.25j),317.01196239627586,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.39003389973467-14.148375889821635j),(-48.75-26.25j),316.9107212229413,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.45464533750225-14.284331389785828j),(-48.75-26.25j),316.9988282458018,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.667246719164886-13.954053101621856j),(-48.75-26.25j),317.0275470499921,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.44925514048049-14.214172007879979j),(-48.75-26.25j),316.83915146748006,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.35461912957451-14.37991588747275j),(-48.75-26.25j),317.03917336922024,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.580261479109495-14.139160267965202j),(-48.75-26.25j),317.10326929497467,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.389068344550836-14.401496380694896j),(-48.75-26.25j),317.7361444988148,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.35904893359978-14.523855587926446j),(-48.75-26.25j),317.0346199545603,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.68450309584476-14.025570330469261j),(-48.75-26.25j),317.11167315988286,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.77568530326886-13.934332945988793j),(-48.75-26.25j),316.8377285497339,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.436189686625134-14.136530458977028j),(-48.75-26.25j),316.96900045685993,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.525107475029806-14.061045509442419j),(-48.75-26.25j),317.10295299890896,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.708509741081514-13.972820234804844j),(-48.75-26.25j),316.79938924809863,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.48304170888712-14.168203987071601j),(-48.75-26.25j),316.9413284822391,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
