E,z,var,E_Final,E_ED
(-34.50932685527109-14.176847979174696j),(-48.75-26.25j),316.97456273454287,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50731103232413-14.179764805186394j),(-48.75-26.25j),316.8447028797846,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.511796092401156-14.174340203872951j),(-48.75-26.25j),316.6980219168488,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.516518624273154-14.17152687642383j),(-48.75-26.25j),317.3974547878982,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.496173765898085-14.18631353072467j),(-48.75-26.25j),316.88324564577925,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50111833075843-14.179808519144382j),(-48.75-26.25j),316.81928651253156,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.5070963210384-14.17345723732902j),(-48.75-26.25j),317.02426251875016,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.508242551086504-14.177283296546985j),(-48.75-26.25j),317.2251505084383,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.499177712979304-14.181405671678489j),(-48.75-26.25j),317.10539709739334,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48987196386372-14.187152662944658j),(-48.75-26.25j),316.9261871336505,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.492540448189125-14.18233146995449j),(-48.75-26.25j),316.95412151067455,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50051271257959-14.182868368850928j),(-48.75-26.25j),317.3155986024494,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.495365403233315-14.187180555010775j),(-48.75-26.25j),316.7762445261949,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50122038966028-14.183849786675067j),(-48.75-26.25j),317.03111597653464,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49995965272357-14.186838179158288j),(-48.75-26.25j),316.88778877697547,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.5065721829161-14.180377165502081j),(-48.75-26.25j),316.89983622612425,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.504964888080885-14.1807977600824j),(-48.75-26.25j),316.795281022456,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.508345580569596-14.178215031404696j),(-48.75-26.25j),316.93941091581513,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.51234018134985-14.174116552022323j),(-48.75-26.25j),317.0330815795049,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.51337856027885-14.173035850027796j),(-48.75-26.25j),317.0078407560771,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.51323173901304-14.171384768684804j),(-48.75-26.25j),317.0499766306637,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
