E,z,var,E_Final,E_ED
(-34.5133191999152-14.191527181351393j),(-48.75-26.25j),316.73151852184566,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.641384262000244-14.076390656276924j),(-48.75-26.25j),316.97700315810926,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.650131449670596-13.978875627746092j),(-48.75-26.25j),316.78423251576356,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.34472935335095-14.233056765870051j),(-48.75-26.25j),317.0553371872407,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.589255999721665-14.03082706534775j),(-48.75-26.25j),317.26506572756847,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.41884595267227-14.31664187625167j),(-48.75-26.25j),316.80778378278376,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.47859565598252-14.176971464121491j),(-48.75-26.25j),317.11489007130876,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.39266998036586-14.351184676434295j),(-48.75-26.25j),316.82152439636695,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.21534668967729-14.440720553765434j),(-48.75-26.25j),317.274067778473,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.33228711315391-14.44197060791831j),(-48.75-26.25j),316.8092775052736,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.46833721039957-14.34384312159676j),(-48.75-26.25j),316.96927910424756,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.65582910685347-13.999013715891385j),(-48.75-26.25j),317.33122869945487,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.13075139735785-14.716612454644808j),(-48.75-26.25j),317.1549490815276,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.63115933498553-14.12425597211763j),(-48.75-26.25j),316.9955891445705,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.428437450099445-14.292142553355387j),(-48.75-26.25j),316.9149310733627,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.632230480849785-14.021252728578244j),(-48.75-26.25j),316.8576244724544,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.46662035001578-14.173460155462939j),(-48.75-26.25j),317.114989818585,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.46375131366411-14.297086217668332j),(-48.75-26.25j),317.198356014439,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.59575910244578-14.089064807417678j),(-48.75-26.25j),317.03233658120206,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.36839397355436-14.402012326801817j),(-48.75-26.25j),317.0263669263816,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.38515612892903-14.205244404444892j),(-48.75-26.25j),317.1649541532723,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.46697358074329-14.222584168108899j),(-48.75-26.25j),317.21884778373936,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.46508373451054-14.249448358879695j),(-48.75-26.25j),317.17212502268166,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.70371581681068-13.987878485397252j),(-48.75-26.25j),317.070329463398,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.58201606054584-14.170492758648148j),(-48.75-26.25j),316.9199670306678,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.55384453245856-14.138615762102589j),(-48.75-26.25j),316.9782600155378,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.610454487732234-14.081293308477072j),(-48.75-26.25j),316.98993707066234,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.54191469756585-14.14285517644405j),(-48.75-26.25j),316.9311810580326,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.65234409106364-14.043466162863472j),(-48.75-26.25j),317.11766118710096,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.69431789517576-13.988090675015956j),(-48.75-26.25j),317.0546995972522,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.506769561823894-14.157217566692553j),(-48.75-26.25j),316.84881351050603,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.713587093282115-13.953354589378181j),(-48.75-26.25j),316.9265807424705,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.36565265505231-14.471638697832457j),(-48.75-26.25j),317.141424689875,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.498072759236315-14.360202595410339j),(-48.75-26.25j),317.0927140736706,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.44725741312076-14.31271959265511j),(-48.75-26.25j),316.8415004643108,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.49485924482528-14.122117671930777j),(-48.75-26.25j),317.06968843999374,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.54137388055866-14.002976627094371j),(-48.75-26.25j),317.0382572795024,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.487054871059506-14.20306689678937j),(-48.75-26.25j),316.9041294600615,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.37241812960774-14.360294028443587j),(-48.75-26.25j),316.65438919116076,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.581148865251144-13.983194411700222j),(-48.75-26.25j),317.0976365325541,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.50947205459814-14.298010134787477j),(-48.75-26.25j),317.1359402509793,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.69188771114153-13.928932933820786j),(-48.75-26.25j),317.08208995271804,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.65356131456233-14.059975838878524j),(-48.75-26.25j),317.1272852962017,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.341646038666525-14.317748489049801j),(-48.75-26.25j),316.89651143567215,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.49659443818521-14.166405456494163j),(-48.75-26.25j),317.0203599075655,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.52913240077556-14.05947469046266j),(-48.75-26.25j),316.997506875122,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.45464092578835-14.398427666852164j),(-48.75-26.25j),317.05343440276766,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.439560503759274-14.35977766584854j),(-48.75-26.25j),316.9925862533862,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.35754552992533-14.403380891648048j),(-48.75-26.25j),316.9762737180343,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.37514669250852-14.253384679039545j),(-48.75-26.25j),317.0988189963071,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.49652081079167-14.266571258417535j),(-48.75-26.25j),316.91571811362724,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.63645945016127-13.921977661639586j),(-48.75-26.25j),317.137189500724,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.500169165647634-14.08460840807736j),(-48.75-26.25j),317.0060855271844,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.705231007864086-13.709587927100655j),(-48.75-26.25j),317.123618019722,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.51025814665604-14.14627398670314j),(-48.75-26.25j),316.9317657488085,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.614510497029045-14.048657865096253j),(-48.75-26.25j),317.07675139741605,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.51563459990131-14.162560995612687j),(-48.75-26.25j),317.0364396339684,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.49685873948073-13.922483690840265j),(-48.75-26.25j),317.0234690369458,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.45038258925876-14.27774837928204j),(-48.75-26.25j),316.5248622218595,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.350265764788084-14.348090248787141j),(-48.75-26.25j),316.72200080287035,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.5255358508921-14.2061353694273j),(-48.75-26.25j),316.96458668031636,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.412219257108134-14.328301344965936j),(-48.75-26.25j),316.92076321060125,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.28564534920221-14.537438940475843j),(-48.75-26.25j),316.9278304466205,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.47789645323061-14.335749560543999j),(-48.75-26.25j),317.01293459298523,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.506102519889154-14.18116177239126j),(-48.75-26.25j),316.94665270180445,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.41783491315975-14.326847496372073j),(-48.75-26.25j),317.0129064675019,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.42830634698383-14.13611247075163j),(-48.75-26.25j),316.94196830737013,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.46329889700367-14.201503240533796j),(-48.75-26.25j),317.026308042625,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.45549535017938-14.160201975594385j),(-48.75-26.25j),316.91981107493007,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.37228077572422-14.257614459815331j),(-48.75-26.25j),316.9305339850775,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.75174424320126-13.842716773234981j),(-48.75-26.25j),316.91823229973414,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.69659198980744-13.941986559326141j),(-48.75-26.25j),317.0259565711608,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.6159622194082-14.138035047785896j),(-48.75-26.25j),317.3066393830175,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.53388440825847-13.98885667672909j),(-48.75-26.25j),317.0632290289394,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.409810204572025-14.460915378141765j),(-48.75-26.25j),316.7569644328161,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.733419065035704-13.886959844687363j),(-48.75-26.25j),316.89683217760864,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.4679336558503-14.389337406771531j),(-48.75-26.25j),317.14597825272875,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.6716638481793-13.885510089857185j),(-48.75-26.25j),316.8164723760442,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.50960417216051-14.344728632699054j),(-48.75-26.25j),317.04949501677186,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.32496539012607-14.434611059598243j),(-48.75-26.25j),316.94022121002325,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.658815491277934-13.89798369475589j),(-48.75-26.25j),316.8811960720875,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.57391727278192-13.92243572645451j),(-48.75-26.25j),316.96187658917296,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.42231974935412-14.295762752410994j),(-48.75-26.25j),317.04284047299757,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.4728994362741-14.221213106865818j),(-48.75-26.25j),316.93130302808356,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.32717308539739-14.428319077787569j),(-48.75-26.25j),316.9601685386621,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.606976724856096-14.019610722250713j),(-48.75-26.25j),316.942808042051,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.63820953808749-14.005378519710353j),(-48.75-26.25j),316.9799896996093,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.59173817408205-14.108505104231648j),(-48.75-26.25j),317.0134576901664,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.420879145387424-14.34133624943971j),(-48.75-26.25j),317.07633535999355,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.436051863814605-14.281388117607728j),(-48.75-26.25j),316.72791659208804,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.398191516501015-14.383320699029222j),(-48.75-26.25j),317.0457985565125,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.487528652982235-14.19782681430075j),(-48.75-26.25j),316.919898438675,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.36852188153213-14.288517072576955j),(-48.75-26.25j),317.05971425393085,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.384556385838664-14.557251937324935j),(-48.75-26.25j),317.13395103589295,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.47792739173639-14.168393240663052j),(-48.75-26.25j),316.82298645334026,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.41722457357497-14.297178859359573j),(-48.75-26.25j),317.04917861232815,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.19216409677982-14.553562833973828j),(-48.75-26.25j),317.02331072871345,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.37547472604192-14.492385957579499j),(-48.75-26.25j),316.8655248737102,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.47670777375098-14.2299348034797j),(-48.75-26.25j),316.91907280455547,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.48493880266828-14.237221948616982j),(-48.75-26.25j),317.06081758786695,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.597601632393136-14.03216096379793j),(-48.75-26.25j),317.0086838238563,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.58356725474488-13.938500627986027j),(-48.75-26.25j),317.02290067930994,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.324999066899025-14.471582834231535j),(-48.75-26.25j),317.01251133524573,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.74914443792505-13.882311902161861j),(-48.75-26.25j),317.0125560769686,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.7141254216257-14.042018000136206j),(-48.75-26.25j),316.9950105500983,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.453381404947805-14.287532419758458j),(-48.75-26.25j),316.8298502377635,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.23797213824955-14.695785012206683j),(-48.75-26.25j),317.0340357268934,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.20614611223234-14.590279483522878j),(-48.75-26.25j),316.8683884523365,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.4195836626251-14.434511379674515j),(-48.75-26.25j),317.18187251106644,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.35005323447304-14.296714299992246j),(-48.75-26.25j),317.1342514202638,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.391906098496726-14.454394101947248j),(-48.75-26.25j),316.9357652194573,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.33154648148104-14.49722947058771j),(-48.75-26.25j),317.0059466475054,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.293093093525854-14.435670623490934j),(-48.75-26.25j),317.04175157587247,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.2677828679254-14.547311675894663j),(-48.75-26.25j),317.03325676237324,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.640999381072-14.081526444024497j),(-48.75-26.25j),316.9759225202216,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.49105386995023-14.208195891841134j),(-48.75-26.25j),317.16445472954194,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.39764221905803-14.28022480991212j),(-48.75-26.25j),316.9737783118758,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.37915898361317-14.477781827256823j),(-48.75-26.25j),316.90301982279266,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.494974960005806-14.197604566233563j),(-48.75-26.25j),316.92546789150856,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.47090093274848-14.17570412599142j),(-48.75-26.25j),316.76759275403623,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.41893193997106-14.231097015302312j),(-48.75-26.25j),316.85708090443177,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.702149033141275-13.839216155594649j),(-48.75-26.25j),317.04897539610135,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.57347246431312-14.139078638172123j),(-48.75-26.25j),317.0608617276492,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.3897170761458-14.338649573767118j),(-48.75-26.25j),316.75957385284624,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.203131800967576-14.609371575164436j),(-48.75-26.25j),317.0886698635304,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.43048310481173-14.34396631367914j),(-48.75-26.25j),316.9190542948406,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.55529090753148-14.11942764357581j),(-48.75-26.25j),317.13638832112684,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.512873188477045-14.073145541063472j),(-48.75-26.25j),316.98547169782836,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.54678272735126-14.036972605172945j),(-48.75-26.25j),316.97572871822604,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.46750727860704-14.250519056393392j),(-48.75-26.25j),316.8436796686925,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
(-34.62964802003212-14.08144679272385j),(-48.75-26.25j),317.01566656868965,(-25.217563291202993-7.658911432976944j),(-25.238749219512442-7.377384305848825j)
