E,z,var,E_Final,E_ED
(-26.18414336732991-5.965792432070315j),(-25.238749219512442-7.377384305848825j),0.8054108917819056,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-28.238347788250646-9.921670055361778j),(-25.238749219512442-7.377384305848825j),1.2070150832576685,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.944109444700658-6.993680411855763j),(-25.238749219512442-7.377384305848825j),0.6782837535512849,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-28.317263411085268-8.13974973648258j),(-25.238749219512442-7.377384305848825j),0.7399465564647865,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.260140228442204-5.677765579485048j),(-25.238749219512442-7.377384305848825j),0.932605480494158,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-34.973949674225125-3.625260152303819j),(-25.238749219512442-7.377384305848825j),1.0280741361153298,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.495977432291433-6.657211297240727j),(-25.238749219512442-7.377384305848825j),0.8562017396125697,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.945527060322338-7.150856648042864j),(-25.238749219512442-7.377384305848825j),1.154014301585847,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-22.566146445329384-9.510341567281804j),(-25.238749219512442-7.377384305848825j),0.7928843098549412,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.719186555483954-1.3265934405402733j),(-25.238749219512442-7.377384305848825j),0.9829435353561433,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.670118714750373-4.331805868134989j),(-25.238749219512442-7.377384305848825j),0.3766383648883076,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.34085913626148-8.700258111107514j),(-25.238749219512442-7.377384305848825j),0.7297649036488493,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-22.776044946338384-11.226550633726632j),(-25.238749219512442-7.377384305848825j),0.6220565963639948,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.083167885998673-8.621527257349376j),(-25.238749219512442-7.377384305848825j),0.8067570237412405,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-22.263300168782656-10.667397142126742j),(-25.238749219512442-7.377384305848825j),0.4732698694861822,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.18424004967499-7.78255338625986j),(-25.238749219512442-7.377384305848825j),0.3564269320355985,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-21.175936751349216-5.544396182062313j),(-25.238749219512442-7.377384305848825j),0.4259562108834975,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.46585559151423-6.4398671340005675j),(-25.238749219512442-7.377384305848825j),0.6477656900568266,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-21.03798084197507-0.6974486915177004j),(-25.238749219512442-7.377384305848825j),0.7804478345810894,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.42182630030074-6.915256667589632j),(-25.238749219512442-7.377384305848825j),0.8728384147637024,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.95996579270711-7.586433402859158j),(-25.238749219512442-7.377384305848825j),0.6872831649187097,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.309427054204622-7.4276180631897555j),(-25.238749219512442-7.377384305848825j),0.991196816366033,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.274876065292535-6.436990243496243j),(-25.238749219512442-7.377384305848825j),1.229243474443226,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.5129591451645-7.247927148888675j),(-25.238749219512442-7.377384305848825j),0.6707037749110697,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.7024801654759-7.355066873632466j),(-25.238749219512442-7.377384305848825j),0.6397551267176865,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.718418258322284-7.520489493760143j),(-25.238749219512442-7.377384305848825j),0.791085620878614,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.795089777854756-6.200228717193887j),(-25.238749219512442-7.377384305848825j),1.3782690540014957,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-30.485144256457115-15.837230463032554j),(-25.238749219512442-7.377384305848825j),0.8478524346345971,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.132592030979527-6.061370591782118j),(-25.238749219512442-7.377384305848825j),0.7976646369355468,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-19.713434468572054-10.56758042816424j),(-25.238749219512442-7.377384305848825j),0.6000616929445677,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.896442353326-6.068625032842658j),(-25.238749219512442-7.377384305848825j),0.5199604518481161,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.73943318960956-6.813947106663897j),(-25.238749219512442-7.377384305848825j),0.411993465785029,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.561209849182806-6.768043698172784j),(-25.238749219512442-7.377384305848825j),0.9759318837254543,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.74730709455064-5.067648323741805j),(-25.238749219512442-7.377384305848825j),0.48838081049427,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.357418762417442-8.880596441488239j),(-25.238749219512442-7.377384305848825j),0.7710640170694855,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.125867885648795-6.459779594868561j),(-25.238749219512442-7.377384305848825j),0.24070654123210483,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-22.788010009891114-5.511032377523645j),(-25.238749219512442-7.377384305848825j),1.2521290032646768,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.952000800336975-7.014481255623493j),(-25.238749219512442-7.377384305848825j),1.0318039095943425,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.006839363822888-7.368320802277531j),(-25.238749219512442-7.377384305848825j),0.7418410349038591,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-28.41221383049027-8.46269295460276j),(-25.238749219512442-7.377384305848825j),0.5266338001261587,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.678334693495255-6.75741895786092j),(-25.238749219512442-7.377384305848825j),1.0114568180282881,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.960493734129024-10.554195997191682j),(-25.238749219512442-7.377384305848825j),1.1524758150792096,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.01277835835449-6.526514961052658j),(-25.238749219512442-7.377384305848825j),0.391984319245728,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.507145462648694-6.868944431152655j),(-25.238749219512442-7.377384305848825j),0.8518274655273235,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.661270682929466-6.036677167653368j),(-25.238749219512442-7.377384305848825j),0.5993838347982932,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.401528638866868-8.436647539605634j),(-25.238749219512442-7.377384305848825j),0.9371754911277466,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.50187591242109-5.296255044746556j),(-25.238749219512442-7.377384305848825j),0.5757717701865402,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.020290300664286-10.262455821000737j),(-25.238749219512442-7.377384305848825j),0.6320074020997514,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.174125758375432-6.870210914092712j),(-25.238749219512442-7.377384305848825j),0.3591400116312964,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.21003788114606-6.395810411733148j),(-25.238749219512442-7.377384305848825j),0.38109900426555693,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.710271954393185-6.1725285135518915j),(-25.238749219512442-7.377384305848825j),0.9554731074457928,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.48751529105333-7.178166290360468j),(-25.238749219512442-7.377384305848825j),0.34860149173216937,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-28.993088227380497-0.4794089793611877j),(-25.238749219512442-7.377384305848825j),0.9788341964487504,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-19.335669238372013-19.542724981702637j),(-25.238749219512442-7.377384305848825j),0.5917050886863102,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.585650984331924-6.690436297763154j),(-25.238749219512442-7.377384305848825j),0.3462826330660752,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.506224537688293-6.241900952645583j),(-25.238749219512442-7.377384305848825j),0.3841902890096572,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.34193762666787-7.902776628407974j),(-25.238749219512442-7.377384305848825j),0.8071664714865536,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.43893029641914-6.174306158227798j),(-25.238749219512442-7.377384305848825j),0.6143586008148351,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.471746740437755-6.258547939141625j),(-25.238749219512442-7.377384305848825j),1.0072847228138004,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.414724194942476-6.542850632301208j),(-25.238749219512442-7.377384305848825j),0.8577316772698936,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.569924576006535-8.456610272205694j),(-25.238749219512442-7.377384305848825j),0.6670533130220087,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-30.051997011713482-7.95637167751866j),(-25.238749219512442-7.377384305848825j),0.9839295768365879,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-9.653438228916048+1.7846998647815904j),(-25.238749219512442-7.377384305848825j),0.4471306422463436,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.46937681098567-10.640537337228512j),(-25.238749219512442-7.377384305848825j),0.29654468529768035,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.783485313120156-6.0185208369665215j),(-25.238749219512442-7.377384305848825j),0.4504640026492931,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.782601210058445-7.3805700966783325j),(-25.238749219512442-7.377384305848825j),1.2295392308983013,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.568690634608412-6.807406270716509j),(-25.238749219512442-7.377384305848825j),0.7760506149557798,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-19.877658905387595+1.3910013861042154j),(-25.238749219512442-7.377384305848825j),0.08013076461555008,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
