ks,hs,Gs_exact,E_estimate,re_E,M_z_exact,M_z_estimate,M_x_exact,M_x_estimate
0.06315789473684211,0.25,(-16.250068097012246-1.0025534039055288j),(-16.215736726805638-0.07842709282434109j),0.0568003056857415,0.9921101392815426,-0.12383000000000001,0.12519565713254388,0.12823855689100389
0.09473684210526316,0.25,(-16.24974553152853-1.5038462740196776j),(-16.249666284061124-1.5038736153058734j),5.1369858669356126e-06,0.9921208057768616,0.40422625,0.12503130814335756,0.13330508492168605
0.12631578947368421,0.25,(-16.249295510281605-2.0051584300442347j),(-16.24926285145867-2.005183143662376j),2.501480557990897e-06,0.9921356815322895,0.8399437500000001,0.12480205414955794,0.1269849424032583
0.15789473684210525,0.25,(-16.24871958337993-2.5064961096233187j),(-16.24871395902929-2.506503802577824j),5.796324859483827e-07,0.9921547100592192,0.9920950000000001,0.12450871823685067,0.12505265165528168
0.18947368421052632,0.25,(-16.2480197153865-3.007865390899483j),(-16.248015813851698-3.0078685394219487j),3.0340550817481463e-07,0.9921778199147696,0.9921500000000001,0.12415234258239366,0.1243844082308383
0.2210526315789474,0.25,(-16.247198265003995-3.509272157709384j),(-16.247182294679014-3.5092939864080153j),1.6271974323466676e-06,0.992204925542808,0.99210125,0.12373417700683403,0.12452776939728416
0.25263157894736843,0.25,(-16.246257961302828-4.010722067884085j),(-16.24626774977643-4.010705688600377j),1.1402698904151109e-06,0.9922359282525939,0.9924687500000001,0.12325566561783244,0.12142573447762682
0.28421052631578947,0.25,(-16.24520187704342-4.51222052502353j),(-16.245199754129697-4.512211719538669j),5.372279781909799e-07,0.9922707173084259,0.9921962500000001,0.12271843187306189,0.1233367787642254
0.3157894736842105,0.25,(-16.244033399678298-5.013772654005386j),(-16.244025699495538-5.013777594635355j),5.381653624676559e-07,0.9923091711052104,0.9921987500000001,0.12212426240884273,0.12294649772868683
0.3473684210526316,0.75,(-18.187577343426025-5.148525175397708j),(-18.187569358647885-5.148529784964198j),4.877620944421305e-07,0.926344491785555,0.92634,0.36669797298985823,0.36688277923072
0.37894736842105264,0.75,(-18.172154748955723-5.6210314840270765j),(-18.172202247853473-5.621022674479146j),2.53968162551718e-06,0.9270798454558349,0.9267150000000001,0.36374506887348645,0.36447473792140356
0.4105263157894737,0.75,(-18.155868241072568-6.094473900592342j),(-18.15586572926805-6.094434465826504j),2.0632731707558834e-06,0.927844584224766,0.9274625000000001,0.3606481795121103,0.3614771763681719
0.4421052631578948,0.75,(-18.13879188070515-6.568865811182128j),(-18.13881124608982-6.568840297058421j),1.6603630572400313e-06,0.9286343036641463,0.92837875,0.3574230630440791,0.3578460041567317
0.4736842105263158,0.75,(-18.120996074836604-7.044214832354932j),(-18.120987635283438-7.044257062023572j),2.2150357199744403e-06,0.9294450126023742,0.9296000000000001,0.35408434075904455,0.3534353186946572
0.5052631578947369,0.75,(-18.10254745000373-7.520523687540228j),(-18.10256041380851-7.520511020641933j),9.246168132710886e-07,0.9302731123910528,0.9305300000000001,0.350645521728889,0.35001013668249975
0.5368421052631579,0.75,(-18.083508831876514-7.997790976519601j),(-18.083543437837-7.997772105148106j),1.9934603945955253e-06,0.9311153710408866,0.9310975,0.3471190479733997,0.3472258005864874
0.5684210526315789,0.75,(-18.063939300151837-8.476011844245186j),(-18.063935300432377-8.476018162383111j),3.7475533655084117e-07,0.931968894911242,0.9318075000000001,0.3435163520133697,0.34399334473455284
0.6,0.75,(-18.043894295210837-8.9551785578846j),(-18.043863221134487-8.955167368225107j),1.6395701417533987e-06,0.9328310997796483,0.9337087500000001,0.3398479209887683,0.3378581953776193
0.031578947368421054,2.0,(-33.08870631229851+7.561264596792126e-17j),(-33.088719532962195-7.0841072982374476e-06j),4.532971856471126e-07,-5.48172618408671e-16,-0.0007350000000000001,0.9542536659038335,0.9546858798176174
0.06315789473684211,2.0,(-33.017643317041276-1.0260564099751068e-14j),(-33.017633406515706+4.376485195887442e-05j),1.359059458688041e-06,9.610368056911511e-15,-0.0006050000000000001,0.9514011414227561,0.9513437883327776
0.09473684210526316,2.0,(-32.892366097813+7.320099387753132e-15j),(-32.892350799930036+6.755429304826079e-05j),2.105800635766923e-06,-6.3074545586516706e-15,0.00232,0.9463036177206621,0.9468772768961096
0.12631578947368421,2.0,(-32.6972490886744-4.6702008579813103e-17j),(-32.69746663782579-7.319051698110048e-05j),7.0198875281246155e-06,-5.551115123125783e-17,-0.0003975,0.9381535435239882,0.9386494623057096
0.15789473684210525,2.0,(-32.3806281715421+1.1195254792650822e-14j),(-32.38093508780365+0.0005026472582385622j),1.8188075271255252e-05,-3.941291737419306e-15,0.00227375,0.9241467797572873,0.9250519393159807
0.18947368421052632,2.0,(-31.881994698574776-0.36723953840089507j),(-31.88058739378918+0.36582039638438635j),0.022991430299268544,0.12113804218084656,0.12125125,0.8985870928177508,0.8982051126894447
0.2210526315789474,2.0,(-31.731411929673957+0.7061821759450169j),(-31.731001173525847+0.7064628448343642j),1.5674253093333478e-05,-0.19966460331778635,0.197355,0.8912808642481802,0.8908671190357011
0.25263157894736843,2.0,(-31.561469183487297-0.9925941478302427j),(-31.56134517985548+0.9920832098193362j),0.06285184573010097,0.24556365636424726,0.24735000000000001,0.8826750589427492,0.8825183126637668
0.28421052631578947,2.0,(-31.37770354835917-1.2783087565471476j),(-31.376835790897452+1.2780905858197853j),0.08140432254654735,0.2811095645184765,0.2794875,0.8728984842639111,0.8734802927928791
0.3157894736842105,2.0,(-31.187552572553315-1.5767668907146044j),(-31.18722761216921+1.5762743705250606j),0.10097038828235969,0.31206844712059295,0.31490500000000005,0.862263303822588,0.8616442513279079
0.3473684210526316,2.0,(-30.99765606876566-1.890315567520521j),(-30.997645803350885+1.8903931964650615j),0.12174140915467174,0.34011359642887684,0.34245625,0.8511836153831375,0.8507518857868615
0.37894736842105264,2.0,(-30.811488147017553-2.2167772579195173j),(-30.811120125338114+2.2167324798119874j),0.14352047901505557,0.3656143046915835,0.3659775,0.8400024781819202,0.8405299041011526
0.4105263157894737,2.0,(-30.629664845539995+2.5534752731571864j),(-30.62927496446711+2.5533410956881815j),1.3415045027657929e-05,-0.3887502419069428,0.39106375000000004,0.8289057137514768,0.8284726525161527
0.4421052631578948,2.0,(-30.45160987509176-2.898699203215841j),(-30.451003472580055+2.8986502698331544j),0.18952236721782156,0.4097863456927212,0.40746000000000004,0.8179604939632958,0.8186618859039481
0.4736842105263158,2.0,(-30.276661772829886-3.2515624258949316j),(-30.276178360996898+3.251858531500019j),0.21357169898042974,0.4290255978611482,0.43326625,0.807181433524469,0.8060141268835856
0.5052631578947369,2.0,(-30.104390472626427-3.6115586076214257j),(-30.10478115717866+3.6124548335689495j),0.23825703862578151,0.4467422756823399,0.44579375000000004,0.796568997941642,0.7968956466677417
0.5368421052631579,2.0,(-29.934561778608174-3.9782960605715694j),(-29.935167579892003+3.9783983901111526j),0.2634862305289528,0.46315946783615036,0.46520000000000006,0.786122512074736,0.784970790635917
0.5684210526315789,2.0,(-29.76704227470006-4.351405816335152j),(-29.766946444719547+4.3516964228831725j),0.2892990631866007,0.4784531858238883,0.47873125000000005,0.7758419306376956,0.7752354900863794
0.6,2.0,(-29.601737257255728+4.730530383971481j),(-29.601807140426487+4.73142020998634j),2.977469094329206e-05,-0.492763581663696,0.49003125000000003,0.7657268926228221,0.7670795499181436
