E,E_err,var,var_err
(-14.79400598370322-1.7683221427957068j),0.26614187990652555,627.7246887094253,11.584676113301697
(-14.680453829506142-1.5347888470887818j),0.2657143230739318,654.7898676939333,12.051311289612405
(-14.777077813861597-1.3384955366352658j),0.27140545286440093,629.7906636116162,11.956109474805473
(-14.651567119908096-1.7018861020412037j),0.2688598372369076,649.638185586127,11.775225123445248
(-14.587033566061455-2.2483653249772693j),0.27856933546664076,627.2872645430746,12.037122571363595
(-14.615553624964562-1.8009870575331546j),0.27794061453872154,614.6544544964075,11.527506806343757
(-14.690514641026093-1.607887742130046j),0.2741859717456401,613.5333184983568,11.670015472751144
(-14.731028694507133-2.298836652972097j),0.27230306714099384,627.1339561790753,11.685906452523732
(-14.628357050648926-2.3974657235471017j),0.2794038371210134,602.4221073107822,11.91492055968866
(-14.568052641816104-2.334347683967744j),0.27990279771546606,597.4852380254447,11.753037944657585
(-14.581133050533209-2.5247967058406373j),0.2789904975052968,577.9817778646412,11.493070536875313
(-14.569954861697088-2.862961093949807j),0.28490646320326624,603.0111973675293,11.809665609295404
(-14.576805053547783-2.3656786866745962j),0.27789205307854703,573.5377361412479,11.35593699605871
(-14.430166895269473-2.7062896255380497j),0.29468547351788893,583.2496001037566,11.223059623042687
(-14.343572320783428-3.2011076226504267j),0.3004304433008317,574.0027407261426,11.7361666076723
(-14.5047802910976-2.5194937818844387j),0.2934768887745037,563.0403321452858,11.342863047851756
(-14.407940373676963-3.303958843469455j),0.2950708602155984,545.3969654482722,11.041128761782893
(-14.192874199145537-3.818514235474142j),0.3057294423798104,549.0459069278386,11.509466114424935
(-14.37724278562259-3.295751375438021j),0.2971595563313418,546.1618370704775,11.170579195993493
(-14.167162366972843-4.311778373710938j),0.3030803338659627,534.6587367799565,11.704353242030455
(-14.043892307276673-4.249002008092814j),0.3205873744513116,560.5877464887797,11.76540581468079
(-14.103267462479426-3.9875257143891054j),0.31976965293894444,539.991190733334,11.292553164817031
(-14.074166514975445-4.3457702408070995j),0.32045127541130075,525.9329104716091,11.647338023516422
(-13.994459250800425-4.926212617838568j),0.32467630450821305,521.7312153604851,11.720719588823655
(-13.80608107044284-5.516680779434585j),0.3326305932546437,502.0227092359502,11.486930077144347
(-13.789661003352112-5.323149356051203j),0.3544564560245146,493.8998799036678,11.280008179328638
(-13.751530052188425-5.65733214286177j),0.3398968831044429,483.94790840269906,11.527454519401196
(-13.627487910502813-5.8299832265247336j),0.3574107858814173,459.43649906696294,11.684801467204485
(-13.644859877950317-5.14162885824082j),0.37421570718129094,482.0282233150024,11.979403966586498
(-13.305728546991944-6.518725712820728j),0.3834427047363577,451.4880788326953,11.85751790051016
(-13.16610370603016-6.3311590639908575j),0.391921212357623,439.8078560368094,11.71966210115439
(-13.244041206452852-6.740666949071044j),0.393891229786842,432.11637872127557,12.091279550946743
(-13.057890179083405-7.071060345453807j),0.4083688164879044,432.6890719143205,12.667077550079856
(-12.642882324041073-7.984605445321437j),0.42981265484092335,418.04500239449965,12.730728017006232
(-12.64598910733614-8.248054356494741j),0.43457857919548726,368.407609374305,11.252837599074809
(-12.467925936828486-8.08418172382519j),0.45810824085594465,389.46456573839447,12.056868198274648
(-11.876246429289141-9.527602793402648j),0.4746587153925898,364.68788761783196,11.012321037540401
(-12.12196326602905-9.022898777896822j),0.4680294873282894,335.39954466244313,11.041681871982245
(-11.58706714363575-10.153946276515423j),0.5004881093350431,309.53993478231814,10.829271482555797
(-11.206726417835078-11.137761381683745j),0.5180434864864191,286.7089337194813,9.988541007408827
(-11.000222437438605-11.608682369744592j),0.5236324913601512,286.02662970579246,11.321524645913462
(-11.028388653260707-12.810411814857265j),0.5043335107676656,261.2365010491581,10.494296002925035
(-10.416834293364385-13.511987484985713j),0.536752741175116,264.24220478087403,10.625614499051643
(-10.49058884251457-13.231522504468781j),0.5499395421943547,259.28361675393074,10.231143917046323
(-10.097973780450587-14.695148229672869j),0.5441064009052654,218.20319606123874,9.60024738048465
(-9.961414712504059-14.847064574509508j),0.5515391728048404,197.87969781987948,8.35353916714944
(-9.90667920989673-15.746514608837062j),0.559304307464709,183.0430297655021,7.596977052820027
(-9.674449518305437-17.039933542807034j),0.534484801610575,190.12755202204139,8.140740484004723
(-9.996270126488513-16.49001860954171j),0.5422616014994154,170.78370338283324,7.6829839671397675
(-9.800212850468535-18.229809866255792j),0.5075210528131231,172.46108236870933,8.306619939216418
(-9.249651496333126-17.935019080816385j),0.5399194204252168,141.3041400903365,5.643538312164665
(-9.543815330169451-18.91534599366326j),0.49695936697770016,162.96445051110143,8.905544506432113
(-9.631772440180981-19.109884485040798j),0.4930670456192506,135.52983270942076,5.078344891310175
(-9.799691818943554-19.172344553201125j),0.48899618026764136,139.94994781347185,5.805941452162488
(-9.496830946542199-20.366008889984744j),0.4472365756545326,134.8237843985052,5.772829466838271
(-9.551126535413921-19.413493161581975j),0.49496944688458927,129.64873100851472,4.465960010187985
(-9.152575146982823-19.550085610403325j),0.5004472874026655,128.99405910024697,4.536480733341579
(-9.241553865611625-19.654687722017584j),0.5037707253464943,144.23516061685052,7.630623277469426
(-9.28427369388294-20.39806288649033j),0.4600841862040663,120.91643693612421,3.159947741999689
(-9.257981054385326-20.85148204394026j),0.4432759316284208,123.41852420815297,3.397794057740396
(-9.23149309691352-21.481084592932042j),0.4010568976273903,156.12149451315528,8.202340227396725
(-9.173634093926404-21.486662504032846j),0.40787845039042736,122.74376105431604,3.6100808939033704
(-9.36969673424645-21.144243867351943j),0.42460771115344886,119.04570221160763,3.080218361820209
(-9.160775526803318-21.249185802011333j),0.42568332268095554,136.5757196196902,5.2384735747401105
(-9.048209585248985-21.31241207807984j),0.4315620960294707,148.69116887802198,6.412947943040231
(-9.052588459404687-21.591718855643776j),0.413495819686985,121.85466798966684,3.026310895273747
(-8.969678840650039-21.573303105193432j),0.42455311024541165,119.79584137888062,1.91578334364232
(-8.92577517757703-21.642828557523373j),0.4147976428368237,120.83555150511707,3.060100997959402
(-9.03365883003867-21.483823692681657j),0.41756710394897334,143.48583108313682,6.32953515174827
(-8.948538287960625-21.834967346649794j),0.4032656343450612,117.60324560687651,3.0916796500649215
(-8.772054626698695-21.556331139841603j),0.42722612928960124,118.48201714012836,2.491002397090114
(-9.019365195486921-21.414359111191477j),0.4108421126614155,124.47394427242818,2.1665900670337037
(-8.998344153143107-21.978588073159838j),0.38121919580661756,129.10156690546071,4.270925942826485
(-9.068756390747653-22.04387355618594j),0.37815932887782866,125.68050788014222,2.3921282748353656
(-8.848048206317403-22.143907905431906j),0.37763972557794767,130.16285137841018,3.90205528498094
(-9.0468958816921-21.870831028342135j),0.3976325726721443,133.89430140018928,4.937569719026411
(-8.849652397513974-21.948285387644862j),0.39361930757524627,118.01742587991629,2.1475441283445047
(-8.946714802752352-21.591941155186817j),0.41646212742407296,131.68478975965385,4.322769512945579
(-9.039591111584496-22.015238978682234j),0.38723673371336675,124.44899748606335,2.675866395129469
(-9.26359795867924-21.568856478183484j),0.40549881933068144,153.0086534868133,8.533998384204116
(-8.956780763861676-21.9577984090873j),0.39257807207954465,120.4324390582199,2.1177864208842974
(-9.20472294386366-21.309984191779243j),0.4302833562793692,128.83053707910395,3.183743619684202
(-8.850522851163586-21.832973483039797j),0.4059528576130077,127.45785421380234,2.7385333986383973
(-8.958572732450552-21.990936427675386j),0.3877792441571505,141.31667774064113,6.546347146953974
(-9.009984101930941-21.835472688717196j),0.398872252265297,121.19382046117833,3.3151249925938693
(-8.95720510633716-22.048201300922774j),0.38078517864790395,122.03009488068948,2.268769367866421
(-9.17975433921235-21.84545805376506j),0.39030610864738907,128.2202816464232,2.390203875564638
(-8.865137587203874-21.565757599813423j),0.4164666618627083,124.43974159177824,3.2109552259281986
(-9.265005122041178-21.15221176176064j),0.42695824674876326,125.99523106954223,2.4642609670907856
(-8.782383459247978-21.87285484595604j),0.40654491200282994,130.59565272672285,3.9507961922988923
(-9.18179267232023-21.55783416883928j),0.4139503347495767,118.87749572384182,1.9929548298769355
(-8.833706248348928-21.523618594751923j),0.43075029115831426,124.6746928262964,2.525379530974953
(-8.965517108833348-21.856697259064433j),0.39480908713274054,121.35107989565388,2.695947792527337
(-9.056629746936474-21.4959319153261j),0.42796520262400634,121.28345807254289,1.9943555256047307
(-8.908090514731148-21.74588971661808j),0.4076803890302012,162.43902713884077,9.043246357399587
(-9.089749442621514-21.271942050357485j),0.42658915536728736,126.44873247381082,3.967419812050439
(-9.237472165633484-21.635807363963295j),0.396152134262138,130.6204396236332,5.06033723476769
(-8.982279435528108-21.60640292515043j),0.41384044515760693,139.87230411554458,7.006688829353788
(-8.991462735282283-21.35700072986847j),0.4380377097904822,129.94005536328459,3.403194819885437
(-9.218392487910537-21.24535098566331j),0.4339317057104966,121.6802498739376,3.7895199102670034
(-9.146326375058413-21.465190779098357j),0.421214258922659,131.0144810583891,4.177074267414395
(-9.152747836374138-21.444194564525514j),0.4161716979848939,125.9613158083247,3.689685343774863
(-8.796430521080971-20.879050508262193j),0.45983347267892716,130.79225920232648,4.718303614981553
(-9.141652999365263-21.218313589820422j),0.4327482213801229,136.70807832373336,5.919527384720838
(-8.902141799372192-21.084602960338202j),0.4604942865112772,118.44448305083857,2.1153692746713926
(-9.060947310359067-21.884670255829253j),0.38869240540479644,127.39706254983447,3.844300940665772
(-9.025496689349998-21.354250920381258j),0.43212686757266544,129.5089688359892,4.061231923162869
(-9.235103584625183-21.45754903174536j),0.41352059051609596,119.40402588746903,2.0580530692987042
(-9.11940222557419-20.923843843573795j),0.449284800561537,120.24380396494523,2.1832345378004665
(-9.062025627090382-21.437575638147365j),0.4230389292674464,147.59545001195303,7.386701464032033
(-9.170361603073735-21.011874001270055j),0.447444471576621,135.71204225087652,6.196602101426715
(-9.103548457576183-21.341294432756143j),0.4284655162339393,127.03857622256034,4.450408349265481
(-9.052779201954886-21.3094388980425j),0.4329660994506038,115.59484420147774,2.465073540247378
(-8.994788916677102-21.159672228181577j),0.45270490404217983,122.2338634895919,2.769304595755525
(-9.107846190522157-21.329516087775964j),0.4252553103744656,132.19127607179723,4.947701393265081
(-9.390882519611704-20.65777902085323j),0.4590860469443341,121.26922340286465,3.059464391824515
(-8.953928074610191-21.12413901795014j),0.45132114333035606,131.77508653714062,5.09418683722707
(-9.188360947563371-21.286143513358308j),0.4300787797777909,123.66175627106433,3.942740991756987
(-9.365793740579178-20.870049934217683j),0.4492935453136424,120.64270761615909,2.933805497506169
(-9.018831029009245-21.201857879863507j),0.4370460365498184,126.84996866361534,5.204078325638448
(-9.051494025730017-20.75349298423157j),0.46513288178438406,134.7919142230987,6.408879018086834
(-9.198988673524207-20.957353645883288j),0.4563907545417241,136.94478248549422,6.790219324782734
(-8.97420390956659-20.784056687314504j),0.46423006771423747,119.27015052204536,1.9308013318243353
(-9.132457734560065-21.315686701121507j),0.4206406106973761,117.63099906657332,3.4763761838726173
(-9.399624430020653-20.875065962815103j),0.44488831873319884,122.88724588922308,3.135265884479431
(-9.23167606363422-21.33876678445714j),0.42090238696653665,116.80515985471948,2.289504909242703
(-9.142714591170009-21.013379571605306j),0.450522473238861,122.48768267980857,2.8644942842688987
(-9.20142890252765-20.908489884007896j),0.4517785744926405,120.75854353500387,2.894719199641921
(-9.359167771021728-21.281729962641677j),0.4206247023587494,122.5840927132728,3.0426502436811336
(-9.366712954627681-21.19348609518083j),0.4284117039756185,115.70452539531492,1.8439003692169766
(-8.977396272409974-20.71986591624537j),0.4652078965178817,117.80838575696896,2.056447954259487
(-9.247072412410025-21.136940320694013j),0.4381521112267808,119.79502232954322,2.067805236694238
(-9.192544906751616-21.053117501420015j),0.4458246704940025,124.52750761614831,3.7928798716068926
(-9.27225753385817-20.606803564193804j),0.47122136601528153,122.86810467229044,3.3159744300758027
(-9.223198519112485-21.440093828173165j),0.41015091097684603,130.43137243781413,5.514145065866011
(-9.455456661473578-20.88855714759757j),0.44448287755095905,124.75262862514903,3.5354767139648593
(-9.284380062017956-20.923172832119537j),0.44645938596490514,115.65394686221738,2.678059466523577
(-9.236929053005959-20.878659597842095j),0.45269756443160253,119.5331243028034,3.1778263348421234
(-8.961931351820798-21.234040315518122j),0.43886908200864994,119.65306039388557,2.1455211856996628
(-9.168950197019008-21.04499905108629j),0.4431608010490833,118.47800361815779,2.097345910029885
(-9.240932876423544-21.013547893700448j),0.44452348976657613,120.29025249769651,2.5774236626714404
(-9.272366095806783-20.941149341409417j),0.45022026773243173,111.72144569026038,1.9439973057300826
(-9.073603677548906-20.485908664746518j),0.4807194297215299,120.97851558649499,2.646273532420572
(-9.215390336506903-20.842850607688792j),0.45212249631146983,114.6657761491178,2.344059691956917
(-9.32392981931921-20.65235127433599j),0.46540033149415233,116.70767001248748,2.763982216702476
(-9.225895478968932-20.757646258464955j),0.46237205856815,122.96971159218155,3.315075280613978
(-8.852303142302294-21.244308986395183j),0.4447988335133967,114.9114881407964,2.185095152457596
(-9.270208581665528-20.951080204071918j),0.4411357708017488,117.81780199645625,2.326398493553962
(-9.081821233683298-20.708128678659733j),0.471814187692387,125.80939985789487,3.842808082991795
(-9.241121098758864-19.825421761941612j),0.5079931726701798,119.33490753257095,2.2952620523329657
(-9.283835192516072-20.935396719702613j),0.4420005195312855,115.79275611100232,2.068069367572757
(-9.28358509118152-20.85756935070465j),0.44518504841107803,123.96772116479514,4.402916447484349
(-9.162694606994046-20.750434754838775j),0.4607297360416832,121.62960217800087,4.20412617686817
(-9.160875547357046-21.33303485495684j),0.41994505468871496,116.2468592474747,1.922241712230792
(-9.310869370606422-21.159145741243414j),0.42381738481926995,123.98371613482006,4.424432032598191
(-9.332728226136156-20.33295942195658j),0.48284882559922804,117.65206441229705,2.925798443733189
(-8.988613203038813-20.755972280067382j),0.46448138997822525,112.7793241895595,2.008566718314355
(-9.480536853281508-20.314742181945878j),0.4703014829060172,127.71653721611514,4.674922653586311
(-9.219651919706852-20.65208974454626j),0.4618848052528278,118.24353873989821,2.117895649604229
(-9.70190102498181-20.452083665891152j),0.4474909510882844,119.44640636038797,3.4560306709025737
(-9.648675667372169-20.808590862388925j),0.43121324150473916,119.10013888583143,2.9459558224815656
(-9.303654524946873-20.42713017064896j),0.4735870362815885,115.92446376407173,2.3481209806248655
(-9.330557390626613-20.49851113769147j),0.469019087134739,120.63253134080921,2.9000326965326546
(-9.125859847865062-20.806252760081527j),0.4535633136401525,116.28888484858926,2.0124738464480982
(-9.329120587218762-21.024931413883543j),0.431913829749605,113.83105114774195,2.1697340460784007
(-9.073292211686882-20.65353657207225j),0.4666204273700384,117.99351372333041,2.266238056015126
(-9.138835806493566-20.99945140243499j),0.4432856949312365,117.73211016496485,2.207864321027037
(-9.227120562403815-20.756466061967284j),0.4547884067737563,141.54744060337342,6.733132188415181
(-9.051613043378152-20.181506198011437j),0.4983444405144117,124.46939131522437,4.070751233556502
(-9.227108150408407-20.677064554910274j),0.4522370886445141,124.57689208259445,3.6349688597034207
(-9.283757392922796-20.614228925137535j),0.45664477473783704,116.59215192022144,2.116429478124969
(-9.356605242998187-21.125018948743833j),0.4235985164801049,119.0089525546895,2.694171405058092
(-9.484346286764623-20.820388743787543j),0.43809409786634207,126.72895202055192,3.8121684805247424
(-9.39749686872467-20.817133507791652j),0.44459561832067135,115.2142145538897,2.2861448316271806
(-9.111010378559554-20.578100066730553j),0.472800130456803,132.55945062971642,4.908789428625885
(-9.369339553862684-20.935259361594266j),0.43958964494984154,119.10030858595515,2.3451447627951962
(-9.461979660334123-20.683285981000896j),0.45211876567146003,125.7532476429554,3.3895675443828006
(-9.236948364805873-20.844220177725973j),0.45192035081628273,117.48785762334249,2.8727261308728003
(-9.208174680617219-20.925929024445253j),0.44950379999854007,113.26857731746298,1.89728689013191
(-9.195578869514602-21.259330803709933j),0.4278215433028538,117.2585965980172,2.220903444059639
(-9.277903352022205-21.23874629561469j),0.421114001190818,122.55196701019192,3.8321173317640844
(-9.116006183487592-21.287592896448807j),0.4294843545589098,117.36224312768624,2.632011995276011
(-9.19148634784788-21.10461449656863j),0.44175544321626237,114.34248412975012,1.996759065438002
(-9.286015406285598-20.974342879715547j),0.44219832712033147,125.16545809284798,4.339140987503002
(-9.33550594931665-21.196320119011723j),0.42304836646353755,120.20521365559937,3.464767024089287
(-9.188568473689159-20.282175828899238j),0.48292030355419413,112.20908883778336,1.749895705551362
(-9.187252858359532-20.924673684123626j),0.4440824251480832,119.39634115198344,3.6004137273801686
(-9.28523393150447-21.265268791104074j),0.41942319707195136,115.9763788443857,2.373803177031577
(-9.133224598169571-20.71349023501501j),0.46555750179930666,134.99832854754717,6.007090443930014
(-9.244782364107293-20.831780812560346j),0.4547891539879812,120.7513406969443,3.531457060545825
(-9.248543876199047-21.220478856667608j),0.42672329642377693,120.38918009056886,2.0732152354638895
(-9.257310283813815-20.971315684538588j),0.4441472523232157,116.12677664256846,2.088298614139898
(-9.162736000209629-21.087383123511312j),0.43934433789837873,113.97285044451615,1.9864060883272259
(-9.237946821106908-21.38197806448998j),0.4133739037530091,123.1192448587077,4.344255017214993
(-9.127527464702082-20.998230355546905j),0.450798594540349,128.44455069310587,5.10420742132356
(-9.482850653051305-20.6528451541332j),0.44981752027034966,125.15688020914963,4.059115753637063
(-9.36444853637591-20.760632831596226j),0.4506947665781378,121.75297760746521,2.6967101265228317
(-9.435035096626065-20.508660612875186j),0.46790574379910915,112.69329524278174,1.7519967825738798
(-9.202342922045647-20.930538584092556j),0.4487764473094093,118.65890676424839,2.856009934571417
(-9.142313811298738-20.270278170332208j),0.48971266898521265,116.05823302828543,1.8412598234398818
(-9.06875154775297-20.610793711337045j),0.47799002496880233,118.41837456071723,2.5140234662713588
(-9.185764081031428-21.123639459302378j),0.43189214770875006,126.4932745581616,3.7513706748517057
(-9.322936392491892-20.8542598053303j),0.4468994174575203,117.45886006311574,2.6592759469302676
(-9.159501157570554-20.967425370500287j),0.4453266564847933,126.04247017770957,4.577231884979556
(-9.359061275660315-21.03626563511227j),0.42931810344117183,120.88225653016424,2.6144804303728133
(-9.353988118913076-20.751696467724948j),0.4483366315021735,122.47409267211914,3.5091476635797405
(-9.321943848003302-20.795230793081863j),0.44599391014755585,113.35926698438918,1.7396440006700322
(-9.432138432408493-21.0439545482257j),0.4265927375029624,115.25070356226816,2.0383215099596024
(-9.173561551053826-20.49496871052168j),0.47128755828793184,118.56305829837108,3.0098042535768146
(-9.25948488419226-20.653381442887834j),0.460394658294003,117.93291102723484,2.5034376349796736
(-9.325642977031526-20.88660462266769j),0.44317874070488583,123.23867405874276,3.460404905853093
(-9.113835725378364-20.326865732085448j),0.4830166035195122,112.71521222157803,2.268189404404399
(-9.363190034424589-20.817661754122845j),0.44326002992245994,117.77630240031297,2.46143884704506
(-9.279118435169872-20.8879505384715j),0.4420620572166053,115.2190914889432,2.247606306243
(-9.164679409568702-20.768810412082573j),0.4577442308146667,113.54286381912918,1.836238682351863
(-9.329612089514432-20.690836629542304j),0.4540335424125297,115.90397549787527,2.231705718636661
(-9.445657987363512-20.180794700879655j),0.47920309913149517,116.6102854199126,2.586995319266885
(-9.261219271104093-20.740155563267518j),0.4534019286807697,111.74637864198822,1.4767523852827125
(-9.471213172551778-20.718928911201882j),0.44374012252813144,119.78458060238364,3.3090423799373516
(-9.46123342565984-20.683818965974073j),0.44487899626041083,123.99861287934814,3.6623497007260064
(-9.486150471057954-21.04356039704319j),0.41606498928001473,115.05379660914562,2.8449751156861454
(-9.608385139578264-20.748629090174916j),0.43255497459696884,129.80707887617262,5.252632937636383
(-9.532700872028096-20.877348298807014j),0.42765107996556107,124.98161519068401,5.009578392379494
(-9.401283438299414-20.818318687356562j),0.4374386891829925,120.06598613207815,3.285380042023173
(-9.420688547450235-20.6868575572002j),0.4454778193582064,127.24375879469846,4.28077152511802
(-9.328147805217668-20.660158704020727j),0.4504652541983824,116.86548578662007,2.328709224789035
(-9.38089776399801-20.257033472686146j),0.47206836712075734,109.18904756644156,1.5154349577548194
(-9.49422467968386-20.409372103149764j),0.4568602221434645,125.48005453256695,3.7254660652964393
(-9.26627119081309-20.759146785445267j),0.44900590677112395,113.14545802770621,1.7349628625612754
(-9.537908460077892-21.023460958304327j),0.41750031114867675,134.99497776974806,6.276836569295869
(-9.204956316469127-20.882858607723012j),0.4440594461094026,112.56804384837342,2.1828715600966633
(-9.285843146061652-20.99588552889195j),0.4334766235096294,117.9223842116104,3.7746801334027724
(-9.262152725546864-20.600154328257915j),0.4633758447710135,112.85271867543877,2.002697100885399
(-9.280926288183839-20.23810369868867j),0.4750649220916387,116.60655186460886,3.141130851627797
(-9.477653289167511-20.736716019193654j),0.43934854758851904,115.05669688583325,2.601891408168506
(-9.382107876392785-20.774189906848708j),0.44364168076327887,111.14506161961637,2.052459094849635
(-9.578604859574908-20.806448362783062j),0.427796317060495,117.62635236209677,3.3947082679838476
(-9.476203228243596-20.88544468099589j),0.431344509306313,112.28345621937684,2.450755871412227
(-9.443305448109355-20.320631141361098j),0.46760606984613007,116.5266025668693,3.0036197944710663
(-9.449182145439817-20.72490700409228j),0.4409370983274039,117.17610260406039,3.34665910648548
(-9.365388240705904-20.86161625686581j),0.43592537071743237,112.96506092765563,2.728558268116245
(-9.51555799168109-20.832634879402196j),0.4332394332239265,122.06386031146572,4.071539035152331
(-9.421138353557751-20.696112729118592j),0.44591276104312166,113.02317231405127,2.1685766986085993
(-9.58349889745646-20.278263678409363j),0.4669880769520466,109.73758272213597,1.682667869312986
(-9.325808857892852-20.586233079718657j),0.45909368086530944,111.03193397426888,2.017797179811876
(-9.27929899694309-20.75892156734065j),0.45082067085439387,116.23996824862961,3.210534057083363
(-9.470819050991011-20.562255824167895j),0.45201630818956706,113.97673467241277,3.078536318187714
(-9.640669285989162-20.45930586022045j),0.45093135818976987,106.76730180588498,1.7234118088061592
(-9.489630373193492-20.86214768145171j),0.42480297201774675,108.62678531501619,1.764588734139316
(-9.538116265150824-20.563179739598933j),0.44884116937505464,106.3085805754561,1.477994193793982
(-9.47065695655825-20.79306483141339j),0.4363583203602207,112.14342927511441,3.1887892443737753
(-9.52716646437121-20.541380262777782j),0.4479489670619156,112.29891938037404,2.7402220181057713
(-9.466947081584703-20.418935508845294j),0.45976602189496424,110.90373821478994,2.93234725888952
(-9.495462931179619-20.808868026118162j),0.430357551457169,104.94871114594386,1.7526607537872403
(-9.429786103089953-20.74384022500904j),0.44252633239760847,106.46256742808767,1.8610412836249743
(-9.41430425555934-20.66506303305423j),0.4480420293192169,115.65951676251825,3.5302091899950527
(-9.41589760052849-20.153913058291806j),0.47277664447912204,109.02765557370678,2.103217014148223
(-9.38053859219366-20.44660921289762j),0.4576972670553318,105.71378090305743,2.3722323391327613
(-9.520232462391544-20.41451436459894j),0.4556774925078838,107.57419806271568,2.4930709382595944
(-9.640944403506369-20.468171131601192j),0.4406940946314124,108.54567677538004,2.2279226928890927
(-9.232899304946852-20.058666318186074j),0.4893448009123256,110.8821516269894,2.7848652615496627
(-9.495672559624996-20.468474881273643j),0.4509531862857358,101.84294226363579,1.5416612520797526
(-9.714912188986315-20.52349822252307j),0.43646953040032116,106.99527565750714,3.232023810992101
(-9.527763657168483-20.223791172982743j),0.4651076605276346,110.01668661563912,2.873675028567513
(-9.304690221290674-20.767569416326126j),0.4406197077618545,102.93217484818372,1.6263676809881262
(-9.51226427764573-20.501803764584075j),0.4495307352503696,102.7015745169595,1.7668191640262458
(-9.573407384440273-20.42092573271822j),0.45058273490009276,112.82116214264782,3.4824184581472726
(-9.562090312461395-20.486359844515754j),0.44479767765206507,104.15606580961065,1.6128460429572753
(-9.450953719197992-20.43881376272771j),0.4535572516937593,100.03240712224584,1.3709879104546219
(-9.56812180695114-20.844132042979233j),0.42020547502840977,105.54119079120713,2.0205459156620704
(-9.746386466263784-20.742905507296854j),0.4156347994264611,106.3050752963193,3.5349700392405263
(-9.489946941368245-20.29093725459247j),0.4560396890301418,104.52027787888824,2.433195234906738
(-9.614482203740733-20.49847019960644j),0.4410858544220415,111.97995649014311,3.874274068968753
(-9.68377740774808-20.39922285118066j),0.441041510868375,98.3968579110083,1.3583544432002068
(-9.748244098164687-20.59410522089407j),0.4229373857393197,98.53465597864795,1.6140601059865924
(-9.619988650419018-20.502174729878327j),0.43788125041493003,104.68377888686082,2.049045404963713
(-9.676747287186645-20.524871531336647j),0.4327424890226614,100.76625439490113,2.0701952737264433
(-9.705127704108417-20.448773850822093j),0.4331829374446998,99.46835881336101,1.8578620360740103
(-9.832211927934928-20.332300466476834j),0.4328078544424973,103.21209913670094,1.9731053496158242
(-9.612719100486819-20.337624372924306j),0.4494571547289799,97.50335377301874,1.8916865863744652
(-9.670478012280322-20.368783642705424j),0.4450359254236535,100.24351337926407,2.050503590694501
(-9.488666751136194-20.12330671282206j),0.4630765044278972,105.87402446172601,2.858814011741493
(-9.5819253269433-20.024549159069533j),0.4620728000657527,102.45651919981023,2.4947352130136324
(-9.766953692063975-20.277315211121657j),0.4413064960319407,103.43322390747949,3.160427854296268
(-9.747992053957782-20.390269482060923j),0.4331041924121255,101.0135968274278,1.9971948873480259
(-9.78910373068308-20.44510405049415j),0.42432145645468977,99.8169118958762,2.5250300965940142
(-9.789692626069527-20.865232041305116j),0.39569211749417654,100.5413862534868,1.9201169115914245
(-9.696965869544112-20.40967668345799j),0.4389892540295073,97.68416962603303,1.6694258050619437
(-9.594012445965403-20.21423365359514j),0.4552384123321518,96.93042974011531,1.587129085469161
(-9.784774163375992-20.250796326449613j),0.44036911460924555,97.1216540259495,1.7542313545418295
(-9.860473176074729-19.937435522119646j),0.45323075167708116,93.92325912918676,1.2206871531290868
